Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2009 (Tuesday)",7:30 p.m.,Home,Luther (Ia.),Macalester Stadium,,,,"T,0-0(2OT)",Recap
"September 4, 2009 (Friday)",3:00 p.m.,Home,St. Scholastica,Macalester Stadium,,,,"L,1-2(OT)",Recap
"September 6, 2009 (Sunday)",1:00 p.m.,Home,Wartburg College,Macalester Stadium,,,,"L,0-1",Recap
"September 12, 2009 (Saturday)",7:00 p.m.,Away,University of Wisconsin-Platteville,"Platteville, WI",,,,"W,2-1",Recap
"September 13, 2009 (Sunday)",2:30 p.m.,Away,Loras College,"Dubuque, IA",,,,"L,0-4",Recap
"September 16, 2009 (Wednesday)",3:00 p.m.,Away,Concordia College (Minn.),"Moorhead, MN",,,,"W,2-1",Recap
"September 18, 2009 (Friday)",7:30 p.m.,Home,Central College,Macalester Stadium,,,,"W,1-0",Recap
"September 23, 2009 (Wednesday)",7:30 p.m.,Home,Augsburg,Macalester Stadium,,,,,WatchListenHistory
"September 26, 2009 (Saturday)",1:30 p.m.,Away,Grinnell College,"Grinnell, IA",,,,"W,3-2",Recap
"September 27, 2009 (Sunday)",3:00 p.m.,Away,Simpson College,"Indianola, IA",,,,"L,0-1",Recap
"September 30, 2009 (Wednesday)",4:00 p.m.,Away,Carleton,Northfield,,,,"L,0-3",Recap
"October 2, 2009 (Friday)",4:00 p.m.,Away,Bethel,Arden Hills,,,,"L,1-2(OT)",Recap
"October 9, 2009 (Friday)",7:00 p.m.,Away,Saint Mary's University (Minn.),"Winona, MN",,,,"W,1-0",Recap
"October 14, 2009 (Wednesday)",4:00 p.m.,Away,Gustavus Adolphus,St. Peter,,,,"L,1-2(2OT)",Recap
"October 17, 2009 (Saturday)",7:30 p.m.,Home,St. Olaf,Macalester Stadium,,,,"W,3-1",Recap
"October 24, 2009 (Saturday)",7:30 p.m.,Home,St. Thomas,Macalester Stadium,,,,"W,2-1(OT)",Recap
"October 27, 2009 (Tuesday)",7:30 p.m.,Home,St. John's,Macalester Stadium,,,,"W,3-0",Recap
"October 30, 2009 (Friday)",1:00 p.m.,Away,Hamline,St. Paul,,,,"W,2-1(OT)",Recap
"November 4, 2009 (Wednesday)",7:30 p.m.,Home,St. Olaf,Macalester Stadium,,,MIAC Playoffs,"W,1-0(2OT)",Recap
"November 7, 2009 (Saturday)",1:00 p.m.,Away,Carleton,Northfield,,,MIAC Playoffs,"W,1-0",Recap
"November 14, 2009 (Saturday)",7:30 p.m.,Neutral,Grinnell College,"Dubuque, Ia. (Loras College)",,,NCAA Division III Playoffs,"W,2-0",Recap
"November 15, 2009 (Sunday)",6:00 p.m.,Away,Loras College,"Dubuque, IA",,,NCAA Division III Playoffs,"L,0-2",Recap
