Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 12, 1992 (Saturday)",,Away,Grinnell College,"Grinnell, IA",,,"L,0-6",
"September 13, 1992 (Sunday)",,Away,Maryville University,"St. Louis, MO",,,"T,0-0(2OT)",
"September 17, 1992 (Thursday)",,Away,Ripon College,"Ripon, WI",,,"W,2-1",
"September 19, 1992 (Saturday)",,Home,St. Norbert College,"Lake Forest, IL",,,"L,1-5",
"September 26, 1992 (Saturday)",,Home,Lawrence University,"Lake Forest, IL",,,"L,1-2",
"September 29, 1992 (Tuesday)",,Home,Beloit College,"Lake Forest, IL",,,"L,0-2",
"October 3, 1992 (Saturday)",,Home,Ripon College,"Lake Forest, IL",,,"W,1-0",
"October 7, 1992 (Wednesday)",,Home,Carroll University,"Lake Forest, IL",,,"W,3-0",
"October 10, 1992 (Saturday)",,Away,St. Norbert College,De Pere. WI,,,"L,1-5",
"October 13, 1992 (Tuesday)",,Home,University of Chicago,"Lake Forest, IL",,,"L,0-2",
"October 15, 1992 (Thursday)",,Home,Carroll University,"Lake Forest, IL",,,"W,8-0",
"October 20, 1992 (Tuesday)",,Away,Beloit College,"Beloit, WI",,,"L,0-1",
"October 24, 1992 (Saturday)",,Away,Lawrence University,"Appleton, WI",,,"W,1-0",
"October 27, 1992 (Tuesday)",,Home,Wheaton College (Ill.),"Lake Forest, IL",,,"L,1-2",
