Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"August 23, 2003 (Saturday)",,Home,Augustana,"Grinnell, IA",,,"L,0-2",
"September 3, 2003 (Wednesday)",,Home,Coe,"Grinnell, IA",,,"W,6-0",
"September 7, 2003 (Sunday)",,Home,Carleton,"Grinnell, IA",,,"L,1-4",
"September 9, 2003 (Tuesday)",,Away,Cornell,"Mount Vernon, IA",,,"W,3-1",
"September 14, 2003 (Sunday)",,Home,Knox,"Grinnell, IA",,,"T,1-1",
"September 20, 2003 (Saturday)",,Away,Beloit,"Beloit, WI",,,"W,2-0",
"September 27, 2003 (Saturday)",,Home,Monmouth,"Grinnell, IA",,,"W,2-0",
"September 30, 2003 (Tuesday)",,Away,Central,"Pella, IA",,,"L,0-2",
"October 4, 2003 (Saturday)",,Away,Lawrence,"Appleton, WI",,,"L,0-2",
"October 5, 2003 (Sunday)",,Away,St. Norbert,"De Pere, WI",,,"L,2-3",
"October 11, 2003 (Saturday)",,Away,Lake Forest,"Lake Forest, IL",,,"T,1-1",
"October 20, 2003 (Monday)",,Away,Colorado College,"Colorado Springs, CO",,,"L,1-4",
"October 25, 2003 (Saturday)",,Home,Carroll,"Grinnell, IA",,,"W,1-0",
"October 26, 2003 (Sunday)",,Home,Ripon,"Grinnell, IA",,,"L,1-3",
"November 2, 2003 (Sunday)",,Home,Illinois College,"Grinnell, IA",,,"W,1-0",
