Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"March 5, 2015 (Thursday)",PPD to April 15,Away,MacMurray College,"Jacksonville, IL/Lenz Field",,,,PPD: make up as part of DH 4/15 at home,
"March 8, 2015 (Sunday)",4:00 PM,Neutral,Robert Morris University (Ill.)-Springfield,"Jacksonville, IL/Lenz Field",,,,"W,9-3",Box ScoreRecapBox Score
"March 17, 2015 (Tuesday)",9:00 am (ET),Neutral,Salem State University,"Fort Myers, FL/Terry Park #2",,,Gene Cusic Collegiate Classic,"L,1-157 innings",Box ScoreRecapBox Score
"March 17, 2015 (Tuesday)",12:00 pm (ET),Neutral,Salem State University,"Fort Myers, FL/Terry Park #2",,,Gene Cusic Collegiate Classic,"L,5-87 innings",Box ScoreRecapBox Score
"March 18, 2015 (Wednesday)",9:00 am (ET),Neutral,University of Wisconsin-Stout,"Fort Myers, FL/Player Development Complex #4",,,Gene Cusic Collegiate Classic,"L,2-11",Box ScoreRecapBox Score
"March 19, 2015 (Thursday)",12:00 pm (ET),Neutral,Johns Hopkins University,"Fort Myers, FL/Terry Park #2",,,Gene Cusic Collegiate Classic,"L,5-16",Box ScoreRecapBox Score
"March 20, 2015 (Friday)",9:00 am (ET),Neutral,Lasell College,"Fort Myers, FL/Player Development Complex #2",,,Gene Cusic Collegiate Classic,"L,6-12",Box ScoreRecapBox Score
"March 20, 2015 (Friday)",12:00 pm (ET),Neutral,Lasell College,"Fort Myers, FL/Player Development Complex #2",,,Gene Cusic Collegiate Classic,"W,5-2",Box ScoreRecapBox Score
"March 21, 2015 (Saturday)",9:00 am (ET),Neutral,Edgewood College,"Fort Myers, FL/Terry Park #2",,,Gene Cusic Collegiate Classic,"W,3-2",Box ScoreRecapBox Score
"March 21, 2015 (Saturday)",12:00 pm (ET),Neutral,Edgewood College,"Fort Myers, FL/Terry Park #2",,,Gene Cusic Collegiate Classic,"L,9-17",Box ScoreRecapBox Score
"March 24, 2015 (Tuesday)",PPD to 3/25 at 3:00 pm,Home,Robert Morris-Peoria,"Galesburg, IL/Blodgett Field",,,,PPD to 3/25 @ 3:00 pm,
"March 25, 2015 (Wednesday)",3:00 pm,Home,Robert Morris-Peoria,"Galesburg, IL/Blodgett Field",,,,"L,3-5",Box ScoreRecapBox Score
"March 29, 2015 (Sunday)",PPD to 3/30 at 1:00 pm,Away,Beloit College,"Beloit, WI",,,,PPD to 3/30 @ 1pm,
"March 29, 2015 (Sunday)",PPD to 3/30 at 4:00 pm,Away,Beloit College,"Beloit, WI",,,,PPD to 3/30 @ 4:00 pm,
"March 30, 2015 (Monday)",1:00 pm,Away,Beloit College,"Beloit, WI/The Ballpark at Strong Stadium Complex",,,,"W,12-4",Box ScoreRecapBox Score #1
"March 30, 2015 (Monday)",4:00 pm,Away,Beloit College,"Beloit, WI/The Ballpark at Strong Stadium Complex",,,,"W,11-8",Box ScoreRecapBox Score #2
"April 2, 2015 (Thursday)",4:30 pm,Away,Cornell College,"Mount Vernon, IA/Ash Park Baseball Field",,,,"L,0-10",Box ScoreRecapBox Score #1
"April 2, 2015 (Thursday)",7:30 pm,Away,Cornell College,"Mount Vernon, IA/Ash Park Baseball Field",,,,"L,8-11",Box ScoreRecapBox Score #2
"April 4, 2015 (Saturday)",12:00 pm,Home,Cornell College,"Galesburg, IL/Blodgett Field",,,,"W,8-5",Box ScoreRecapBox Score #1
"April 4, 2015 (Saturday)",3:00 pm,Home,Cornell College,"Galesburg, IL/Blodgett Field",,,,"L,2-21",Box ScoreRecapBox Score #2
"April 7, 2015 (Tuesday)",3:30 pm,Home,Illinois Wesleyan University,"Galesburg, IL/Blodgett Field",,,,"L,3-12",Box ScoreRecapBox Score
"April 11, 2015 (Saturday)",12:00 pm,Home,Monmouth College,"Galesburg, IL/Blodgett Field",,,,"L,6-11",Box ScoreRecapBox Score #1
"April 11, 2015 (Saturday)",3:00 pm,Home,Monmouth College,"Galesburg, IL/Blodgett Field",,,,"L,2-9",Box ScoreRecapBox Score #2
"April 12, 2015 (Sunday)",12:00 pm,Away,Monmouth College,"Monmouth, IL/Glasgow Field (Peacock Memorial Athletic Park)",,,,"W,13-11",Box ScoreRecapBox Score #1
"April 12, 2015 (Sunday)",3:00 pm,Away,Monmouth College,"Monmouth, IL/Glasgow Field (Peacock Memorial Athletic Park)",,,,"W,5-3",Box ScoreRecapBox Score #2
"April 15, 2015 (Wednesday)",1:00 pm,Home,MacMurray College,"Galesburg, IL/Blodgett Field",,,,"L,1-8",Box ScoreRecapBox Score #1
"April 15, 2015 (Wednesday)",3:30 pm,Home,MacMurray College,"Galesburg, IL/Blodgett Field",,,,"W,10-6",Box ScoreRecapBox Score #2
"April 18, 2015 (Saturday)",12:00 pm,Home,Illinois College,"Galesburg, IL/Blodgett Field",,,,"L,6-16",Box ScoreRecapBox Score #1
"April 18, 2015 (Saturday)",3:00 pm,Home,Illinois College,"Galesburg, IL/Blodgett Field",,,,"L,9-13",Box ScoreRecapBox Score #2
"April 19, 2015 (Sunday)",12:00 pm,Away,Illinois College,"Springfield, IL/Sacred Heart Griffin High School",,,,"L,3-14",Box ScoreRecapBox Score #1
"April 19, 2015 (Sunday)",3:00 pm,Away,Illinois College,"Springfield, IL/Sacred Heart Griffin High School",,,,"L,2-12",Box ScoreRecapBox Score #2
"April 22, 2015 (Wednesday)",7:00 pm,Away,Augustana College (IL),"Moline, IL/Swanson Stadium",,,,"L,5-15",Box ScoreRecapBox Score
"April 25, 2015 (Saturday)",PPD to 4/27,Home,Grinnell College (Senior Day),"Galesburg, IL/Blodgett Field",,,,PPD to 4/27,Recap
"April 25, 2015 (Saturday)",PPD to 4/27,Home,Grinnell College,"Galesburg, IL/Blodgett Field",,,,PPD to 4/27,Recap
"April 26, 2015 (Sunday)",1:00 pm,Away,Grinnell College,"Grinnell, IA/Pioneer Park",,,,"L,3-5",Box ScoreRecapBox Score #1
