Unnamed: 0,Athlete,Year,Time,Meet,Meet Date,Wind
,"Hirakawa, Andy",SR,15.84,2010 ASICS Winthrop Invitational,"Mar 25, 2010",2.6
,"Chavira, Trent",,16.75,Central Open,"May 7, 2010",1.8
,"McDonald, Tim",SR-4,16.99,Central Open,"May 7, 2010",3.5
,"Swanson, Greg",SR-4,17.15,Central Open,"May 7, 2010",1.8
,"Levy, Sam",SR,19.17,Central Open,"May 7, 2010",3.5
