Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"August 23, 2024 (Friday)",1 pm,Home,St. Norbert College,"Appleton, WI/ The Banta Bowl",,,,History
"August 27, 2024 (Tuesday)",7 pm,Away,University of Wisconsin-Stevens Point,"Stevens Point, WI",,,,History
"August 30, 2024 (Friday)",4 pm,Away,Concordia University (Wis.),"Mequon, WI",,,"T,1-1",Box ScoreRecap
"September 3, 2024 (Tuesday)",6 pm,Away,University of Dubuque,"Dubuque, IA",,,"L,0-1",Box ScoreRecap
"September 5, 2024 (Thursday)",5 pm,Home,Ripon College,"Appleton, WI/ The Banta Bowl",,,Postponed,
"September 6, 2024 (Friday)",5 pm,Home,Edgewood College,"Appleton, WI/ The Banta Bowl",,,"L,2-10",Box ScoreRecap
"September 8, 2024 (Sunday)",1 pm,Home,Marian University,"Appleton, WI/ The Banta Bowl",,,"T,2-2",Box ScoreRecap
"September 11, 2024 (Wednesday)",7 pm,Away,Illinois Institute of Technology,"Chicago, IL",,,"L,1-2",Box ScoreRecap
"September 14, 2024 (Saturday)",7:30 pm,Home,Lakeland University,"Appleton, WI/ The Banta Bowl",,,"W,2-1",Box ScoreRecap
"September 18, 2024 (Wednesday)",7 pm,Home,University of Wisconsin-Stevens Point,"Appleton, WI/ The Banta Bowl",,,"L,0-5",Box ScoreRecap
"September 22, 2024 (Sunday)",11 am,Away,Hamline University,"St. Paul, MN",,,"L,1-4",Box ScoreRecap
"September 28, 2024 (Saturday)",11 am,Away,Monmouth College,"Monmouth, IL",,,"T,2-2",Box ScoreRecap
"October 1, 2024 (Tuesday)",5 pm,Home,University of Wisconsin - River Falls,"Appleton, WI/ The Banta Bowl",,,"L,1-3",Box ScoreRecap
"October 5, 2024 (Saturday)",4 pm,Home,Cornell College,"Appleton, WI/ The Banta Bowl",,,"T,1-1",Box ScoreRecap
"October 9, 2024 (Wednesday)",3:30 pm,Away,Beloit College,"Beloit, WI",,,"W,4-0",Box ScoreRecap
"October 12, 2024 (Saturday)",4 pm,Home,Lake Forest College,"Appleton, WI/ The Banta Bowl",,,"L,1-2",Box ScoreRecap
"October 19, 2024 (Saturday)",11 am,Home,Illinois College,"Appleton, WI/ The Banta Bowl",,,"L,1-4",Box ScoreRecap
"October 26, 2024 (Saturday)",10:30 am,Away,Knox College,"Galesburg, IL",,,"L,2-3",Box ScoreRecap
"October 29, 2024 (Tuesday)",7:30 pm,Away,Ripon College,"Ripon, WI",,,"L,2-3",Box ScoreRecap
"November 2, 2024 (Saturday)",11 am,Home,Grinnell College,"Appleton, WI/ The Banta Bowl",,,"L,1-3",Box ScoreRecap
