Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 30, 2013 (Friday)",5:00 p.m.,Home,University of Dubuque,"Grinnell, IA",,,,"L,0-1",Box ScoreRecap
"August 31, 2013 (Saturday)",1:00 p.m.,Home,Blackburn College,"Grinnell, IA",,,,"W,11-0",Box ScoreRecap
"September 7, 2013 (Saturday)",2:00 p.m.,Home,Principia College,"Grinnell, IA",,,,"W,2-1",Box ScoreRecap
"September 8, 2013 (Sunday)",2:00 p.m.,Home,Buena Vista University,"Grinnell, IA",,,,"W,6-0",Box ScoreRecap
"September 11, 2013 (Wednesday)",5:00 p.m.,Home,Central College,"Grinnell, IA",,,,"L,0-1",Box ScoreRecap
"September 17, 2013 (Tuesday)",4:30 p.m.,Away,Cornell College,"Mount Vernon, IA",,,,"W,2-1",Box ScoreRecap
"September 21, 2013 (Saturday)",11:00 a.m.,Home,Lake Forest College,"Grinnell, IA",,,,"L,0-3",Box ScoreRecap
"September 22, 2013 (Sunday)",11:00 a.m.,Home,Carroll University,"Grinnell, IA",,,,"W,1-0",Box ScoreRecap
"September 28, 2013 (Saturday)",11:00 a.m.,Home,Beloit College,"Grinnell, IA",,,,"W,6-0",Box ScoreRecap
"September 29, 2013 (Sunday)",11:00 a.m.,Away,Augustana College (IL),"Moline, IL",,,,"L,0-4",Box ScoreRecap
"October 5, 2013 (Saturday)",11:00 a.m.,Away,Knox College,"Galesburg, IL",,,,"W,2-0",Box ScoreRecap
"October 6, 2013 (Sunday)",11:00 a.m.,Away,Illinois College,"Jacksonville, IL",,,,"T,0-0",Box ScoreRecap
"October 12, 2013 (Saturday)",Noon,Home,Monmouth College,"Grinnell, IA",,,Play For the Cure,"W,1-0",Box ScoreRecap
"October 13, 2013 (Sunday)",1:00 p.m.,Away,Coe College,"Cedar Rapids, IA",,,,"W,2-0",Box ScoreRecap
"October 19, 2013 (Saturday)",11:00 a.m.,Home,Ripon College,"Grinnell, IA",,,,"L,0-1",Box ScoreRecap
"October 22, 2013 (Tuesday)",3:00 p.m.,Home,Simpson College,"Grinnell, IA",,,,"W,1-0",Box ScoreRecap
"October 26, 2013 (Saturday)",11:00 a.m.,Away,Lawrence University,"Appleton, WI",,,,"W,1-0",Box ScoreRecap
"October 27, 2013 (Sunday)",11:00 a.m.,Away,St. Norbert College,De Pere. WI,,,,"L,0-1",Box ScoreRecap
"November 8, 2013 (Friday)",2:00 p.m.,Away,St. Norbert College (Semifinal),De Pere. WI,,,2013 Midwest Conference Women's Soccer Tournament,"L,1-3",Box ScoreRecap
