Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 3, 2016 (Saturday)",12 pm,Away,Case Western Reserve,,,,"L,17-45",Box ScoreRecap
"September 17, 2016 (Saturday)",1 pm,Home,Millsaps,,,,"W,35-16",Box ScoreRecap
"September 24, 2016 (Saturday)",1:30 pm,Away,Centre,,,,"L,27-49",Box ScoreRecap
"October 1, 2016 (Saturday)",12 pm,Home,Birmingham Southern,,,,"W,38-34",Box ScoreRecap
"October 8, 2016 (Saturday)",12 pm,Away,Berry,,,,"L,21-28",Box ScoreRecap
"October 15, 2016 (Saturday)",1:30 pm,Home,Rhodes,,,,"W,33-26",Box ScoreRecap
"October 22, 2016 (Saturday)",1 pm,Away,Hendrix,,,,"L,28-52",Box ScoreRecap
"October 29, 2016 (Saturday)",12 pm,Away,Sewanee,,,,"W,49-30",Box ScoreRecap
"November 5, 2016 (Saturday)",12 pm,Home,Carnegie Mellon,,,,"L,24-37",Box ScoreRecap
"November 12, 2016 (Saturday)",12 pm,Home,Washington (Mo.),,,,"L,34-43",Box ScoreRecap
