Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"February 23, 2024 (Friday)",5:30 pm,Neutral,North Park University,"St. Louis, MO",,,"W,7-4",Box ScoreRecap
"February 24, 2024 (Saturday)",11 am,Neutral,Heidelberg University,"St. Louis, MO",,,"W,11-4",Box ScoreRecap
"February 25, 2024 (Sunday)",10 am,Neutral,Concordia University Chicago,"St. Louis, MO",,,"L,2-6",Box ScoreRecap
"March 2, 2024 (Saturday)",11 am,Neutral,Wisconsin Lutheran College,"Rantoul, IL",,,"W,16-6(7 inn.)",Box ScoreRecap
"March 2, 2024 (Saturday)",2:30 pm,Neutral,The University of Olivet,"Rantoul, IL",,,"W,21-5(7 inn.)",Box ScoreRecap
"March 3, 2024 (Sunday)",11 am,Neutral,Elmhurst University,"Rantoul, IL",,,"W,11-7",Box ScoreRecap
"March 9, 2024 (Saturday)",Noon,Away,Millikin University,"Decatur, IL",,,"W,11-1(7 inn.)",Box ScoreRecap
"March 9, 2024 (Saturday)",3 pm,Away,Millikin University,"Decatur, IL",,,"W,8-7(10 inn.)",Box ScoreRecap
"March 15, 2024 (Friday)",9 am,Neutral,Greenville University,"Auburndale, FL / Lake Myrtle Park",,,"L,2-3",Box ScoreRecap
"March 15, 2024 (Friday)",12:15 pm,Neutral,University of Saint Joseph,"Auburndale, FL / Lake Myrtle Park",,,"L,1-11(7 inn.)",Box ScoreRecap
"March 16, 2024 (Saturday)",9:15 am,Neutral,Simpson College,"Davenport, FL / Northeast Regional Park",,,"W,10-1",Box ScoreRecap
"March 19, 2024 (Tuesday)",1 pm,Neutral,Williams College,"Davenport, FL / Northeast Regional Park",,,"L,3-4",Box ScoreRecap
"March 19, 2024 (Tuesday)",4:30 pm,Neutral,Clarkson University,"Davenport, FL / Northeast Regional Park",,,"L,12-13",Box ScoreRecap
"March 20, 2024 (Wednesday)",10:30 am,Neutral,Middlebury College,"Davenport, FL / Northeast Regional Park",,,"L,7-19",Box ScoreRecap
"March 22, 2024 (Friday)",10:30 am,Neutral,Knox College,"Davenport, FL / Northeast Regional Park",,,"W,13-0(7 inn.)",Box ScoreRecap
"March 23, 2024 (Saturday)",11 am,Neutral,Knox College,"Davenport, FL / Northeast Regional Park",,,"W,3-1",Box ScoreRecap
"March 23, 2024 (Saturday)",2 pm,Neutral,Knox College,"Davenport, FL / Northeast Regional Park",,,"W,13-0(7 inn.)",Box ScoreRecap
"March 29, 2024 (Friday)",5 pm,Away,Cornell College,"Mount Vernon, IA",,,"W,13-7",Box ScoreRecap
"March 30, 2024 (Saturday)",Noon,Away,Cornell College,"Mount Vernon, IA",,,"W,13-6",Box ScoreRecap
