Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 9, 1988 (Friday)",12 pm,Neutral,Mundelein,Carroll,,,"L,1-2",
"September 9, 1988 (Friday)",2 pm,Neutral,Ripon,Carroll,,,"W,2-0",
"September 9, 1988 (Friday)",4 pm,Neutral,Carthage,Carroll,,,"W,2-1",
"September 9, 1988 (Friday)",6 pm,Neutral,North Central,Carroll,,,"L,1-2",
"September 9, 1988 (Friday)",8 pm,Neutral,Millikin,Carroll,,,"W,2-1",
"September 10, 1988 (Saturday)",10 am,Neutral,Chicago St.,Carroll,,,"W,2-1",
"September 10, 1988 (Saturday)",12 pm,Away,Carroll,,,,"W,2-1",
"September 10, 1988 (Saturday)",2 pm,Neutral,Beloit,Carroll,,,"W,2-0",
"September 10, 1988 (Saturday)",4 pm,Neutral,Wis.-Whitewater,Carroll,,,"L,0-2",
"September 13, 1988 (Tuesday)",,Home,Judson,,,,"W,2-1",
"September 15, 1988 (Thursday)",,Home,North Park,,,,"W,3-0",
"September 20, 1988 (Tuesday)",,Away,Wis.-Whitewater,,,,"L,1-3",
"September 23, 1988 (Friday)",,Away,St. Norbert,,,,"L,1-3",
"September 24, 1988 (Saturday)",,Away,Lawrence,,,,"W,3-1",
"September 27, 1988 (Tuesday)",,Home,Carroll,,,,"W,3-0",
"September 29, 1988 (Thursday)",,Away,Aurora,,,,"W,3-1",
"October 1, 1988 (Saturday)",10 am,Home,Cardinal Stritch,,,,"W,2-0",
"October 1, 1988 (Saturday)",12 pm,Home,Rosary,,,,"W,2-1",
"October 1, 1988 (Saturday)",2 pm,Home,Nazareth,,,,"W,2-0",
"October 1, 1988 (Saturday)",4 pm,Home,Mundelein,,,,"W,2-0",
"October 6, 1988 (Thursday)",10 am,Neutral,Lawrence,Ripon,,,"W,2-0",
"October 11, 1988 (Tuesday)",,Home,Chicago,,,,"W,3-1",
"October 13, 1988 (Thursday)",,Away,Beloit,,,,"W,3-2",
"October 15, 1988 (Saturday)",10 am,Neutral,Concordia Chicago,Chicago,,,"L,2-3",
"October 15, 1988 (Saturday)",12 pm,Away,Chicago,,,,"W,3-1",
"October 15, 1988 (Saturday)",2 pm,Neutral,North Park,Chicago,,,"W,3-0",
"October 18, 1988 (Tuesday)",,Home,Trinity Christian,,,,"W,3-2",
"October 26, 1988 (Wednesday)",,Home,Ripon,,,,"W,3-0",
"October 29, 1988 (Saturday)",10 am,Neutral,Rockford,Beloit,,,"W,3-0",
"October 29, 1988 (Saturday)",12 pm,Neutral,Grinnell,Beloit,,,"W,3-0",
"October 29, 1988 (Saturday)",2 pm,Away,Beloit,,,,"W,3-0",
"November 5, 1988 (Saturday)",12 pm,Neutral,Knox,Ripon,,,"W,2-0",
"November 5, 1988 (Saturday)",4 pm,Neutral,Monmouth,Ripon,,,"W,2-1",
"November 6, 1988 (Sunday)",12 pm,Neutral,Cornell,Ripon,,,"L,1-2",
"November 6, 1988 (Sunday)",2 pm,Neutral,St. Norbert,Ripon,,,"L,0-2",
