Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"February 13, 2010 (Saturday)",,Neutral,Carroll,"Dubuque, IA",,,"W,9-0",
"February 13, 2010 (Saturday)",,Away,Dubuque,"Dubuque, IA",,,"W,8-1",
"February 21, 2010 (Sunday)",,Neutral,Graceland,"Ames, IA",,,"L,0-9",
"February 27, 2010 (Saturday)",,Away,Wartburg,"Waverly, IA",,,"W,5-4",
"February 27, 2010 (Saturday)",,Neutral,UW-La Crosse,"Waverly, IA",,,"W,5-4",
"February 28, 2010 (Sunday)",,Away,Carleton,"Lakeville, MN",,,"L,3-6",
"March 6, 2010 (Saturday)",,Away,St. Ambrose,"Moline, IL",,,"W,9-0",
"March 13, 2010 (Saturday)",,Away,Cornell,"Mount Vernon, IA",,,"W,8-1",
"March 13, 2010 (Saturday)",,Neutral,Augustana,"Mount Vernon, IA",,,"W,7-2",
"March 21, 2010 (Sunday)",,Neutral,North Central,"Orlando, FL",,,"W,7-2",
"March 22, 2010 (Monday)",,Neutral,UW-Oshkosh,"Orlando, FL",,,"W,7-2",
"March 23, 2010 (Tuesday)",,Neutral,Luther,"Orlando, FL",,,"L,4-5",
"March 24, 2010 (Wednesday)",,Neutral,Calvin,"Orlando, FL",,,"W,5-4",
"March 26, 2010 (Friday)",,Neutral,Oglethorpe,"Orlando, FL",,,"W,5-4",
"April 2, 2010 (Friday)",,Away,UW-Whitewater,"Whitewater, WI",,,"L,3-6",
"April 3, 2010 (Saturday)",,Away,Lake Forest,"Lake Forest, IL",,,"W,8-1",
"April 3, 2010 (Saturday)",,Neutral,Illinois College,"Lake Forest, IL",,,"W,9-0",
"April 3, 2010 (Saturday)",,Away,Chicago,"Chicago, IL",,,"L,1-8",
"April 9, 2010 (Friday)",,Away,Ripon,"Ripon, WI",,,"W,9-0",
"April 10, 2010 (Saturday)",,Away,St. Norbert,"Green Bay, WI",,,"W,9-0",
"April 10, 2010 (Saturday)",,Away,Lawrence,"Appleton, WI",,,"W,7-2",
"April 17, 2010 (Saturday)",,Home,Coe,"Grinnell, IA",,,"W,5-4",
"April 20, 2010 (Tuesday)",,Away,Central,"Pella, IA",,,"W,9-0",
"April 24, 2010 (Saturday)",,Home,Monmouth,"Grinnell, IA",,,"W,9-0",
"April 24, 2010 (Saturday)",,Home,Knox,"Grinnell, IA",,,"W,9-0",
"April 30, 2010 (Friday)",,Neutral,St. Norbert (MWC Tournament Semifinal),"Madison, WI",,,"W,5-0",
"April 30, 2010 (Friday)",,Neutral,Lake Forest (MWC Tournament Championship),"Madison, WI",,,"W,5-0",
"May 1, 2010 (Saturday)",,Neutral,Midwest Conference Tournament,"Madison, WI",,,1st/10 Teams,
"May 14, 2010 (Friday)",,Neutral,Carthage (NCAA D-III Tournament First Round),"Belleville, IL",,,"L,4-5",
