Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 3, 2022 (Saturday)",1 pm,Away,Concordia Chicago,,,,"W,34-14",Box ScoreRecap
"September 10, 2022 (Saturday)",1 pm,Away,Illinois College,,,,"W,40-14",Box ScoreRecap
"September 17, 2022 (Saturday)",1 pm,Home,Beloit,,,,"W,43-10",Box ScoreRecap
"October 1, 2022 (Saturday)",2 pm,Away,Knox,,,,"W,50-14",Box ScoreRecap
"October 8, 2022 (Saturday)",1 pm,Home,Monmouth (Ill.),,,,"L,20-23",Box ScoreRecap
"October 15, 2022 (Saturday)",2 pm,Home,Cornell College,,,,"W,45-7",Box ScoreRecap
"October 22, 2022 (Saturday)",1 pm,Away,Ripon,,,,"L,16-19",Box ScoreRecap
"October 29, 2022 (Saturday)",1 pm,Home,Grinnell,,,,"W,58-0",Box ScoreRecap
"November 5, 2022 (Saturday)",1 pm,Away,Lawrence,,,,"W,60-0",Box ScoreRecap
"November 12, 2022 (Saturday)",12 pm,Home,Lake Forest,,,,"L,7-13",Box ScoreRecap
