Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2021 (Wednesday)",7:00 PM,Away,Illinois Wesleyan University,"Bloomington, IL",,,,"L,0-3",Box ScoreRecap
"September 3, 2021 (Friday)",6:00 PM,Home,Rose-Hulman Institute of Technology,"Jacksonville, Ill.",,,Illinois College Invitational,"L,2-3",Box ScoreRecap
"September 3, 2021 (Friday)",7:45 PM,Home,Concordia University Chicago,"Jacksonville, Ill.",,,Illinois College Invitational,"W,3-2",Box ScoreRecap
"September 4, 2021 (Saturday)",11:00 AM,Home,Blackburn College,"Jacksonville, Ill.",,,Illinois College Invitational,"W,3-0",Box ScoreRecap
"September 4, 2021 (Saturday)",2:30 PM,Home,Olivet College,"Jacksonville, Ill.",,,Illinois College Invitational,"W,3-0",Box ScoreRecap
"September 7, 2021 (Tuesday)",7:00 PM,Home,Webster University,"Jacksonville, Ill.",,,,"W,3-2",Box ScoreRecap
"September 10, 2021 (Friday)",4:00 PM,Neutral,George Fox University,"Forest Grove, Ore.",,,Oregon Trail Classic,Canceled,
"September 10, 2021 (Friday)",7:00 PM,Away,Pacific University,"Forest Grove, Ore.",,,Oregon Trail Classic,Canceled,
"September 11, 2021 (Saturday)",10:00 AM,Neutral,Willamette University,"Portland, Ore.",,,Oregon Trail Classic,Canceled,
"September 11, 2021 (Saturday)",12:30 PM,Away,Lewis & Clark College,"Portland, Ore.",,,Oregon Trail Classic,Canceled,
"September 17, 2021 (Friday)",3:30 PM,Neutral,Marian University,"Decatur, Ill.",,,Millikin University Invitational,"L,2-3",Box ScoreRecap
"September 17, 2021 (Friday)",7:30 PM,Neutral,DePauw University,"Decatur, Ill.",,,Millikin University Invitational,"L,0-3",Box ScoreRecap
"September 18, 2021 (Saturday)",4:00 PM,Neutral,Webster University,"Decatur, Ill.",,,Millikin University Invitational,"L,2-3",Box ScoreRecap
"September 18, 2021 (Saturday)",6:00 PM,Away,Millikin University,"Decatur, IL",,,Millikin University Invitational,"L,0-3",Box ScoreRecap
"September 24, 2021 (Friday)",7:00 PM,Away,Beloit College,"Beloit, WI",,,,"W,3-2",Box ScoreRecap
"September 25, 2021 (Saturday)",1:00 PM,Away,Grinnell College,"Grinnell, IA",,,,"L,0-3",Box ScoreRecap
"September 29, 2021 (Wednesday)",7:00 PM,Home,Dominican University (Ill.),"Jacksonville, Ill.",,,,"L,2-3",Box ScoreRecap
"October 1, 2021 (Friday)",7:00 PM,Away,Carroll University,"Waukesha, WI",,,,"L,2-3",Box ScoreRecap
"October 2, 2021 (Saturday)",1:00 PM,Away,Ripon College,"Ripon, WI",,,,"W,3-1",Box ScoreRecap
"October 5, 2021 (Tuesday)",7:00 PM,Home,Cornell College,"Jacksonville, Ill.",,,,"L,1-3",Box ScoreRecap
"October 8, 2021 (Friday)",7:00 PM,Home,Monmouth College,"Jacksonville, Ill.",,,,"W,3-0",Box ScoreRecap
"October 9, 2021 (Saturday)",1:00 PM,Away,Knox College,"Galesburg, IL",,,,"W,3-2",Box ScoreRecap
"October 14, 2021 (Thursday)",7:00 PM,Away,Fontbonne University,"St. Louis, MO",,,,"W,3-0",Box ScoreRecap
"October 20, 2021 (Wednesday)",7:00 PM,Away,Washington University in St. Louis,"St. Louis, MO",,,,"L,1-3",Box ScoreRecap
"October 22, 2021 (Friday)",7:00 PM,Home,Lake Forest College,"Jacksonville, Ill.",,,,"W,3-0",Box ScoreRecap
"October 23, 2021 (Saturday)",12:00 PM,Home,Lawrence University,"Jacksonville, Ill.",,,,"W,3-0",Box ScoreRecap
"October 25, 2021 (Monday)",7:00 PM,Home,Greenville University,"Jacksonville, Ill.",,,,"L,0-3",Box ScoreRecap
"October 30, 2021 (Saturday)",10:00 AM,Neutral,North Park University,"Pella, Iowa",,,,"L,2-3",Box ScoreRecap
"October 30, 2021 (Saturday)",3:00 PM,Neutral,Nebraska Wesleyan University,"Pella, Iowa",,,,"L,0-3",Box ScoreRecap
"November 5, 2021 (Friday)",4:30 PM,Neutral,Grinnell College,"Mount Vernon, Iowa",,,Midwest Conference Tournament,"L,2-3",Box ScoreRecap
