Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 2015 (Tuesday)",7 pm,Home,Dominican (Ill.),,,,"W,1-0",Box ScoreRecapPhotos
"September 3, 2015 (Thursday)",4 pm,Away,Olivet,,,,"W,2-1",Box ScoreRecap
"September 6, 2015 (Sunday)",4 pm,Away,Rose-Hulman,,,,"W,1-0",Box ScoreRecap
"September 9, 2015 (Wednesday)",7 pm,Home,North Park,,,,"W,3-1",Box ScoreRecapPhotos
"September 13, 2015 (Sunday)",1 pm,Home,St. Olaf,,,,"W,2-1",Box ScoreRecapPhotos
"September 16, 2015 (Wednesday)",7 pm,Home,#6 Loras,,,,"L,0-4",Box ScoreRecap
"September 19, 2015 (Saturday)",3 pm,Home,Benedictine (Ill.),,,,"W,2-1",Box ScoreRecap
"September 22, 2015 (Tuesday)",7 pm,Home,North Central (Ill.),,,,"W,2-1",Box ScoreRecap
"September 25, 2015 (Friday)",7 pm,Away,Wheaton (Ill.),,,,"L,0-1",Box ScoreRecap
"September 29, 2015 (Tuesday)",7 pm,Away,Carthage,,,,"T,1-1",Box ScoreRecap
"October 3, 2015 (Saturday)",1:30 pm,Home,Emory,,,,"L,0-1",Box ScoreRecap
"October 10, 2015 (Saturday)",7:30 pm,Away,Rochester (N.Y.),,,,"T,1-1",Box ScoreRecap
"October 16, 2015 (Friday)",6:30 pm,Away,#7 Brandeis,,,,"L,0-1",Box ScoreRecap
"October 18, 2015 (Sunday)",1:30 pm,Away,New York U.,,,,"W,3-0",Box ScoreRecap
"October 25, 2015 (Sunday)",1 pm,Away,Aurora,,,,"W,5-0",Box ScoreRecap
"October 30, 2015 (Friday)",5:30 pm,Home,Case Western Reserve,,,,"W,1-0",Box ScoreRecap
"November 1, 2015 (Sunday)",1:30 pm,Home,Carnegie Mellon,,,,"L,0-1",Box ScoreRecapPhotos
"November 7, 2015 (Saturday)",1:30 pm,Home,#18 Washington (Mo.),,,,"W,3-2",Box ScoreRecapPhotos
"November 14, 2015 (Saturday)",1:30 pm,Neutral,#9 Thomas More,"Gambier, Ohio",,,"W,3-0",Box ScoreRecap
"November 15, 2015 (Sunday)",1 pm,Away,#5 Kenyon,,,,"T,1-1",Box ScoreRecap
