Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 2, 2021 (Thursday)",6:00 PM,Home,Lakeland University,"Jacksonville, Ill.",,,"L,18-28",Box ScoreRecap
"September 11, 2021 (Saturday)",1:00 PM,Away,University of Chicago,"Chicago, IL",,,"L,14-66",Box ScoreRecap
"September 18, 2021 (Saturday)",1:00 PM,Home,Monmouth College,"Jacksonville, Ill.",,,"L,27-37",Box ScoreRecap
"October 2, 2021 (Saturday)",1:00 PM,Away,Ripon College,"Ripon, WI",,,"L,13-24",Box ScoreRecap
"October 9, 2021 (Saturday)",1:00 PM,Home,Lake Forest College,"Jacksonville, Ill.",,,"L,13-48",Box ScoreRecap
"October 16, 2021 (Saturday)",1:00 PM,Away,Lawrence University,"Appleton, WI",,,"W,38-37",Box ScoreRecap
"October 23, 2021 (Saturday)",2:00 PM,Home,Knox College,"Jacksonville, Ill.",,,"W,27-20",Box ScoreRecap
"October 30, 2021 (Saturday)",1:00 PM,Away,Cornell College,"Mount Vernon, IA",,,"W,39-7",Box ScoreRecap
"November 6, 2021 (Saturday)",1:00 PM,Home,Grinnell College,"Jacksonville, Ill.",,,"W,55-24",Box ScoreRecap
"November 13, 2021 (Saturday)",12:00 PM,Away,Beloit College,"Beloit, WI",,,"W,21-3",Box ScoreRecap
