Unnamed: 0,Athlete,Year,Time,Meet,Meet Date,Wind
,"Staker, Sadie",FR-1,17.1,Midwest Conference Outdoor Championships (South Division),"May 14, 2021",0.6
,"Staker, Sadie",FR-1,17.68,2021 Prairie Fire Invitational,"Apr 24, 2021",-1.3
,"Eure, Maria",SR-4,18.38,Midwest Conference Outdoor Championships (South Division),"May 14, 2021",0.6
,"Soderberg, Midori",SR-4,18.59,Midwest Conference Outdoor Championships (South Division),"May 14, 2021",0.6
,"Soderberg, Midori",SR-4,18.89,2021 Prairie Fire Invitational,"Apr 24, 2021",-1.3
,"Eure, Maria",SR-4,18.92,2021 Prairie Fire Invitational,"Apr 24, 2021",-1.3
,"Olowu, Paige",JR-3,19.6,Midwest Conference Outdoor Championships (South Division),"May 14, 2021",0.6
