Unnamed: 0,Time,Athletes,Meet,Meet Date
,50.75,"Edassery, Carchidi, Frasca, Olowu",Midwest Conference Outdoor Championships (South Division),"May 14, 2021"
,51.36,"Edassery, Carchidi, Frasca, Olowu",2021 Prairie Fire Invitational,"Apr 24, 2021"
,51.5,"Edassery, Carchidi, Frasca, Olowu",IC True Blue Invitational,"May 1, 2021"
