Unnamed: 0,Athlete,Year,Mark,Conv,Meet,Meet Date
,"Chadri, Isaac",FR-1,30.16m,"98' 11""",Fighting Scots Outdoor Invitational,"May 5, 2012"
,"Offenberg, Sam",FR-1,29.87m,"98' 0""",Cornell Invitational,"Apr 14, 2012"
,"Offenberg, Sam",FR-1,29.10m,"95' 6""",Cornell Invitational,"Apr 14, 2012"
,"Chadri, Isaac",FR-1,28.94m,"94' 11""",Midwest Conference Championships,"May 11, 2012"
,"Offenberg, Sam",FR-1,27.56m,"90' 5""",Loras Open,"Apr 28, 2012"
,"Offenberg, Sam",FR-1,26.90m,"88' 3""",Loras Open,"Apr 28, 2012"
,"Offenberg, Sam",FR-1,25.65m,"84' 2""",Loras Open,"Apr 28, 2012"
