0,1,2,3,4,5
Grinnell College,327,319,646,78,5th
Rockne Decoster,79,77,156,14,t-15th
Chris Marsho,78,80,158,16,t-20th
Jon Cohen,82,77,159,17,23rd
Travis Palmer,88,85,173,31,38th
Max Herzberg#,85,88,173,31,40th
Nirabh Koirala,93,89,182,40,t-51st
Thomas Marsho#,102,104,206,64,54th
