Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 2017 (Friday)",5 pm,Home,Lakeland,,,,"W,4-0",Box ScoreRecapVideo
"September 3, 2017 (Sunday)",1 pm,Home,Marian (Wis.),,,,"L,0-3",Box ScoreRecapVideo
"September 6, 2017 (Wednesday)",7 pm,Away,MSOE,,,,"L,0-6",Box ScoreRecap
"September 10, 2017 (Sunday)",1 pm,Home,Albion,,,,"L,2-3",Box ScoreRecapVideo
"September 13, 2017 (Wednesday)",7 pm,Home,Edgewood,,,,"L,0-3",Box ScoreRecapVideo
"September 17, 2017 (Sunday)",2 pm,Away,Wis.-Platteville,,,,"L,0-4",Box ScoreRecapVideo
"September 23, 2017 (Saturday)",3:30 pm,Away,Knox,,,,"L,1-7",Box ScoreRecap
"September 24, 2017 (Sunday)",3:30 pm,Away,Illinois Col.,,,,"L,1-2",Box ScoreRecapLive stats
"October 1, 2017 (Sunday)",3:30 pm,Away,Lake Forest,,,,"L,0-5",Box ScoreRecapVideo
"October 4, 2017 (Wednesday)",4:30 pm,Home,St. Norbert,,,,"L,0-4",Box ScoreRecapVideo
"October 7, 2017 (Saturday)",4 pm,Home,Finlandia,,,,"L,1-2",Box ScoreRecapVideo
"October 11, 2017 (Wednesday)",3:30 pm,Away,Ripon,,,,"T,1-1",Box ScoreRecapVideo
"October 14, 2017 (Saturday)",3:30 pm,Home,Cornell College,,,,"L,0-3",Box ScoreRecap
"October 15, 2017 (Sunday)",3:30 pm,Home,Grinnell,,,,"L,1-3",Box ScoreRecapVideo
"October 21, 2017 (Saturday)",1:30 pm,Away,Monmouth (Ill.),,,,"L,1-2",Box ScoreRecap
"October 24, 2017 (Tuesday)",3:30 pm,Away,Maranatha Baptist,,,,"W,2-0",Box ScoreRecapVideoVideo
"October 28, 2017 (Saturday)",3:30 pm,Home,Beloit,,,,"L,0-1",Box ScoreRecapVideo
