Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"February 29, 2020 (Saturday)",Noon,Neutral,Buena Vista University,"Topeka, KS",,,"L,7-15",Box ScoreRecap
"February 29, 2020 (Saturday)",3:00 p.m.,Neutral,Buena Vista University,"Topeka, KS",,,"L,3-9",Box ScoreRecap
"March 1, 2020 (Sunday)",11:00 a.m.,Neutral,Buena Vista University,"Topeka, KS",,,"W,7-6(8 innings)",Box ScoreRecap
"March 1, 2020 (Sunday)",2:00 p.m.,Neutral,Buena Vista University,"Topeka, KS",,,"W,6-5",Box ScoreRecap
"March 7, 2020 (Saturday)",Noon,Neutral,University of Wisconsin-Superior,"Topeka, KS",,,"W,14-7",Box ScoreRecap
"March 7, 2020 (Saturday)",3:00 p.m.,Neutral,University of Wisconsin-Superior,"Topeka, KS",,,"W,13-2(7 innings)",Box ScoreRecap
"March 8, 2020 (Sunday)",11:00 a.m.,Neutral,University of Wisconsin-Superior,"Topeka, KS",,,"L,10-12",Box ScoreRecap
"March 8, 2020 (Sunday)",2:00 p.m.,Neutral,University of Wisconsin-Superior,"Topeka, KS",,,"W,14-11",Box ScoreRecap
"March 14, 2020 (Saturday)",2:00 p.m.,Away,University of the Ozarks,"Clarksville, AR",,,Canceled,
"March 15, 2020 (Sunday)",Noon,Away,University of the Ozarks,"Clarksville, AR",,,Canceled,
"March 15, 2020 (Sunday)",3:00 p.m.,Away,University of the Ozarks,"Clarksville, AR",,,Canceled,
"March 17, 2020 (Tuesday)",TBA,Away,Rhodes College,"Memphis, TN",,,Canceled,
"March 19, 2020 (Thursday)",1:30 p.m.,Neutral,University of Wisconsin-Whitewater,"Pensacola, FL (Wahoo Stadium)",,,Canceled,
"March 20, 2020 (Friday)",10:00 a.m.,Neutral,University of St. Thomas,"Pensacola, FL (Wahoo Stadium)",,,Canceled,
"March 21, 2020 (Saturday)",10:00 a.m.,Neutral,Benedictine University,"Pensacola, FL (Wahoo Stadium)",,,Canceled,
"March 21, 2020 (Saturday)",4:30 p.m.,Neutral,St. Olaf College,"Pensacola, FL (Wahoo Stadium)",,,Canceled,
"March 22, 2020 (Sunday)",10:00 a.m.,Neutral,St. Olaf College,"Pensacola, FL (Wahoo Stadium)",,,Canceled,
"March 23, 2020 (Monday)",4:30 p.m.,Neutral,St. Olaf College,"Pensacola, FL (Wahoo Stadium)",,,Canceled,
"March 28, 2020 (Saturday)",Noon,Home,Cornell College,"Grinnell, IA",,,Canceled,
"March 28, 2020 (Saturday)",2:30 p.m.,Home,Cornell College,"Grinnell, IA",,,Canceled,
"March 29, 2020 (Sunday)",Noon,Away,Cornell College,"Mount Vernon, IA",,,Canceled,
"March 29, 2020 (Sunday)",2:30 p.m.,Away,Cornell College,"Mount Vernon, IA",,,Canceled,
"April 4, 2020 (Saturday)",Noon,Home,Knox College,"Grinnell, IA",,,Canceled,
"April 4, 2020 (Saturday)",2:30 p.m.,Home,Knox College,"Grinnell, IA",,,Canceled,
"April 5, 2020 (Sunday)",Noon,Away,Knox College,"Galesburg, IL",,,Canceled,
"April 5, 2020 (Sunday)",2:30 p.m.,Away,Knox College,"Galesburg, IL",,,Canceled,
"April 18, 2020 (Saturday)",Noon,Home,University of Chicago,"Grinnell, IA",,,Canceled,
"April 18, 2020 (Saturday)",2:30 p.m.,Home,University of Chicago,"Grinnell, IA",,,Canceled,
"April 19, 2020 (Sunday)",Noon,Home,Beloit College,"Grinnell, IA",,,Canceled,
"April 19, 2020 (Sunday)",2:30 p.m.,Home,Beloit College,"Grinnell, IA",,,Canceled,
"April 25, 2020 (Saturday)",Noon,Away,Illinois College,"Jacksonville, IL",,,Canceled,
"April 25, 2020 (Saturday)",2:30 p.m.,Away,Illinois College,"Jacksonville, IL",,,Canceled,
"April 26, 2020 (Sunday)",Noon,Away,Illinois College,"Jacksonville, IL",,,Canceled,
"April 26, 2020 (Sunday)",2:30 p.m.,Away,Illinois College,"Jacksonville, IL",,,Canceled,
"May 2, 2020 (Saturday)",Noon,Away,Monmouth College,"Monmouth, IL",,,Canceled,
"May 2, 2020 (Saturday)",2:30 p.m.,Away,Monmouth College,"Monmouth, IL",,,Canceled,
"May 3, 2020 (Sunday)",Noon,Home,Monmouth College,"Grinnell, IA",,,Canceled,
"May 3, 2020 (Sunday)",2:30 p.m.,Home,Monmouth College,"Grinnell, IA",,,Canceled,
