Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"February 28, 2003 (Friday)",,Home,Viterbo,,,,,"W,3-2",
"March 4, 2003 (Tuesday)",,Neutral,Northwestern-Roseville,Plymouth Dome,,,,"L,4-6",
"March 7, 2003 (Friday)",,Neutral,Luther,Plymouth Dome,,,,"L,4-11",
"March 15, 2003 (Saturday)",,Neutral,Colorado College,,,,"Spring Trip - Tucson, Ariz.","W,4-3",
"March 16, 2003 (Sunday)",,Neutral,Nebraska Wesleyan,,,,"Spring Trip - Tucson, Ariz.","L,7-9",
"March 16, 2003 (Sunday)",,Neutral,Minnesota State-Moorhead,,,,"Spring Trip - Tucson, Ariz.","L,0-9",
"March 18, 2003 (Tuesday)",,Neutral,Nebraska Wesleyan,,,,"Spring Trip - Tucson, Ariz.","L,3-7",
"March 18, 2003 (Tuesday)",,Neutral,Colorado College,,,,"Spring Trip - Tucson, Ariz.","L,4-18",
"March 19, 2003 (Wednesday)",,Neutral,Albertus Magnus,,,,"Spring Trip - Tucson, Ariz.","W,7-6",
"March 20, 2003 (Thursday)",,Neutral,Oklahoma Panhandle State,,,,"Spring Trip - Tucson, Ariz.","L,0-10",
"March 20, 2003 (Thursday)",,Neutral,Albertus Magnus,,,,"Spring Trip - Tucson, Ariz.","L,2-10",
"March 27, 2003 (Thursday)",,Neutral,Martin Luther,Plymouth Dome,,,,"L,1-9",
"April 2, 2003 (Wednesday)",,Home,Carleton,,,,,"L,0-8",
"April 8, 2003 (Tuesday)",,Home,Hamline,,,,,"L,0-3",
"April 10, 2003 (Thursday)",,Away,St. Olaf,,,,,"W,9-7",
"April 12, 2003 (Saturday)",,Home,Bethel,,,,,"W,4-2",
"April 13, 2003 (Sunday)",,Away,Gustavus Adolphus,,,,,"L,0-13",
"April 18, 2003 (Friday)",,Home,Augsburg,,,,,"W,2-0",
"April 22, 2003 (Tuesday)",,Away,St. Thomas,,,,,"L,0-14",
"April 24, 2003 (Thursday)",,Home,St. Benedict,,,,,"L,0-10",
"April 26, 2003 (Saturday)",,Away,Concordia Moorhead,,,,,"L,0-5",
"April 30, 2003 (Wednesday)",,Home,St. Mary's,,,,,"L,0-13",
"May 3, 2003 (Saturday)",,Away,St. Catherine,,,,,"L,1-9",
