Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 21, 2024 (Wednesday)",5:00 PM,Away,Greenville University,"Greenville, Ill.",,,,,History
"August 30, 2024 (Friday)",1:00 PM,Away,Rockford University,"Rockford, Ill. / Wedgbury Stadium",,,,"W,1-0",Box ScoreRecapBox Score (PDF)
"September 1, 2024 (Sunday)",3:00 PM,Away,Saint Ambrose University (Iowa),"Davenport, Iowa / St. Vincent's Athletic Complex",,,,"T,0-0",Box ScoreRecapBox Score (PDF)
"September 4, 2024 (Wednesday)",2:00 PM,Away,Dominican University (Ill.),"River Forest, Ill. / West Campus Field",,,,"L,0-4",Box ScoreRecapBox Score (PDF)
"September 6, 2024 (Friday)",3:00 PM,Away,Blackburn College,"Carlinville, Ill.",,,,"W,3-2",Box ScoreRecapBox Score (PDF)
"September 10, 2024 (Tuesday)",7:00 PM,Away,Augustana College (IL),"Rock Island, Ill. / Thorson-Lucken Field",,,,"L,0-3",Box ScoreRecapBox Score (PDF)
"September 14, 2024 (Saturday)",1:00 PM,Away,Simpson College,"Indianola, Iowa / Buxton Stadium",,,,"L,3-4",Box ScoreRecapBox Score (PDF)
"September 18, 2024 (Wednesday)",7:00 PM,Away,North Central College,"Naperville, Ill. / Benedetti-Wehrli Stadium",,,,"L,0-6",Box ScoreRecapBox Score (PDF)
"September 21, 2024 (Saturday)",3:30 PM,Away,Illinois Wesleyan University,"Bloomington, Ill. / Neis Field",,,,"L,0-1",Box ScoreRecapBox Score (PDF)
"September 24, 2024 (Tuesday)",5:00 PM,Home,Coe College,"Galesburg, Ill./Jorge Prats Field",,,,"W,2-1",Box ScoreRecapBox Score (PDF)Digital ProgramGallery
"October 1, 2024 (Tuesday)",4:00 PM,Away,Grinnell College,"Grinnell, Iowa / Springer Field",,,,"T,0-0",Box ScoreRecapBox Score (PDF)
"October 5, 2024 (Saturday)",1:00 PM,Away,Lake Forest College,"Lake Forest, Ill. / Mohr Field",,,,"L,0-1",Box ScoreRecapBox Score (PDF)
"October 9, 2024 (Wednesday)",4:00 PM,Home,Illinois College,"Galesburg, Ill./Jorge Prats Field",,,,"L,0-1",Box ScoreRecapBox Score (PDF)Digital ProgramGallery
"October 15, 2024 (Tuesday)",4:00 PM,Home,Cornell College,"Galesburg, Ill./Jorge Prats Field",,,,"W,2-1",Box ScoreRecapBox Score (PDF)Digital ProgramGallery
"October 19, 2024 (Saturday)",1:00 PM,Away,Beloit College,"Beloit, Wis. / Strong Complex Soccer Field",,,,"W,3-0",Box ScoreRecapBox Score (PDF)
"October 23, 2024 (Wednesday)",4:00 PM,Home,Monmouth College,"Galesburg, Ill./Jorge Prats Field",,,,"W,5-2",Box ScoreRecapBox Score (PDF)Digital Program
"October 26, 2024 (Saturday)",10:30 AM,Home,Lawrence University,"Galesburg, Ill./Jorge Prats Field",,,Senior Day,"W,3-2",Box ScoreRecapBox Score (PDF)Digital Program
"November 2, 2024 (Saturday)",11:00 AM,Away,Ripon College,"Ripon, Wis. / Hopp Stadium",,,,"T,2-2",Box ScoreRecapBox Score (PDF)
"November 8, 2024 (Friday)",1:30 PM,Neutral,Illinois College,"Lake Forest, Ill. / Farwell Field",,,Midwest Conference Tournament,"T,3-3IC advances on PKs, 6-5",Box ScoreRecapBox Score (PDF)Tournament Program (PDF)
