Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"February 10, 2008 (Sunday)",,Home,Graceland,"Grinnell, IA",,,"L,3-6",
"February 22, 2008 (Friday)",,Neutral,UW-Oshkosh,"Cedar Rapids, IA",,,"W,7-2",
"February 24, 2008 (Sunday)",,Home,Carroll,"Grinnell, IA",,,"W,9-0",
"February 24, 2008 (Sunday)",,Home,Augustana,"Grinnell, IA",,,"L,4-5",
"February 24, 2008 (Sunday)",,Away,Nebraska Wesleyan,"Lincoln, NE",,,"W,7-2",
"February 24, 2008 (Sunday)",,Neutral,Bethel,"Lincoln, NE",,,"W,8-1",
"February 29, 2008 (Friday)",,Neutral,UW-Whitewater,"Cedar Rapids, IA",,,"L,4-5",
"March 8, 2008 (Saturday)",,Away,Gustavus Adolphus,"St. Peter, MN",,,"L,1-8",
"March 9, 2008 (Sunday)",,Away,Carleton,"Lakeville, MN",,,"L,4-5",
"March 17, 2008 (Monday)",,Neutral,Illinois Wesleyan,"Orlando, FL",,,"W,9-0",
"March 19, 2008 (Wednesday)",,Neutral,Connecticut College,"Orlando, FL",,,"W,8-1",
"March 20, 2008 (Thursday)",,Neutral,South Dakota State,"Orlando, FL",,,"W,6-3",
"March 28, 2008 (Friday)",,Away,St. Ambrose,"Davenport, IA",,,"W,9-0",
"March 29, 2008 (Saturday)",,Home,Lake Forest,"Grinnell, IA",,,"W,8-1",
"March 29, 2008 (Saturday)",,Home,Illinois College,"Grinnell, IA",,,"W,7-0",
"April 4, 2008 (Friday)",,Away,Ripon,"Ripon, WI",,,"W,9-0",
"April 5, 2008 (Saturday)",,Away,St. Norbert,"Green Bay, WI",,,"W,9-0",
"April 5, 2008 (Saturday)",,Neutral,Lawrence,"De Pere, WI",,,"W,9-0",
"April 9, 2008 (Wednesday)",,Home,Coe,"Grinnell, IA",,,"W,7-2",
"April 12, 2008 (Saturday)",,Away,Central,"Pella, IA",,,"W,8-1",
"April 18, 2008 (Friday)",,Neutral,Luther,"Ames, IA",,,"L,4-5",
"April 19, 2008 (Saturday)",,Home,Monmouth,"Grinnell, IA",,,"W,8-1",
"April 19, 2008 (Saturday)",,Home,Knox,"Grinnell, IA",,,"W,9-0",
"April 25, 2008 (Friday)",,Neutral,Lawrence (MWC Tournament Semifinal),"Madison, WI",,,"W,5-0",
"April 25, 2008 (Friday)",,Neutral,Lake Forest (MWC Tournament Championship),"Madison, WI",,,"W,5-1",
"April 26, 2008 (Saturday)",,Neutral,Midwest Conference Tournament,"Madison, WI",,,1st/10 Teams,
"May 2, 2008 (Friday)",,Neutral,Westminster (MO) (NCAA D-III Tournament First Round),"St. Louis, MO",,,"W,5-0",
"May 3, 2008 (Saturday)",,Away,Washington University (NCAA D-III Tournament Second Round),"St. Louis, MO",,,"L,1-5",
