Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"March 9, 2013 (Saturday)",5:30 p.m. ET,Neutral,Coe (Iowa),"Auburndale, Fla./ Lake Myrtle Park Main Field",,,RussMatt Central Florida Invitational,"L,6-7(10 innings)",Box Score
"March 10, 2013 (Sunday)",3 p.m. ET,Neutral,Saint Joseph's College of Maine,"Auburndale, Fla./ Lake Myrtle Park Field #1",,,RussMatt Central Florida Invitational,"L,0-3",Game 1 Box Score
"March 10, 2013 (Sunday)",6 p.m. ET,Neutral,Saint Joseph's College of Maine,"Auburndale, Fla./ Lake Myrtle Park Field #1",,,RussMatt Central Florida Invitational,"L,0-1",Game 2 Box Score
"March 11, 2013 (Monday)",3 p.m. ET,Neutral,Spalding University (Ky.),"Leesburg, Fla./ Lake Sumter Community College",,,RussMatt Central Florida Invitational,"L,2-4",Box Score
"March 13, 2013 (Wednesday)",9 a.m. ET,Neutral,Waynesburg College,"Auburndale, Fla./ Lake Myrtle Park Field #4",,,RussMatt Central Florida Invitational,"W,14-0",Box Score
"March 13, 2013 (Wednesday)",11 a.m. ET,Neutral,Central (Iowa),"Auburndale, Fla./ Lake Myrtle Park Field #4",,,RussMatt Central Florida Invitational,"L,2-6",Box Score
"March 14, 2013 (Thursday)",9:30 a.m. ET,Neutral,Dickinson College,"Winter Haven, Fla./ Chain of Lakes Park Field #1",,,RussMatt Central Florida Invitational,"W,3-1",Box Score
"March 14, 2013 (Thursday)",12:30 p.m. ET,Neutral,Dickinson College,"Winter Haven, Fla./ Chain of Lakes Park Field #1",,,RussMatt Central Florida Invitational,"W,3-1",Box Score
"March 15, 2013 (Friday)",2 p.m. ET,Neutral,Waynesburg College,"Auburndale, Fla./ Chain of Lakes Park Field #1",,,RussMatt Central Florida Invitational,"L,5-10",Box Score
"March 15, 2013 (Friday)",7 p.m. ET,Neutral,UMass Dartmouth,"Auburndale, Fla./ Lake Myrtle Park Field #4",,,RussMatt Central Florida Invitational,"W,6-1",Box Score
"March 30, 2013 (Saturday)",1 p.m.,Away,University of Wisconsin-Whitewater,"Whitewater, Wis.",,,,"L,3-15",Game 1 Box
"March 30, 2013 (Saturday)",4 p.m.,Away,University of Wisconsin-Whitewater,"Whitewater, Wis.",,,,"L,2-10",Game 2 Box
"April 7, 2013 (Sunday)",1 p.m.,Home,Lawrence University,"RIPON, Wis./Francis Field",,,,"W,5-0",Game 1 Box
"April 7, 2013 (Sunday)",4 p.m.,Home,Lawrence University,"RIPON, Wis./Francis Field",,,,"W,10-0(8 inn.)",Game 2 Box
"April 15, 2013 (Monday)",1 p.m.,Home,Carroll University,"RIPON, Wis./Francis Field",,,,"W,12-2(8 inn.)",Game 1 Box
"April 15, 2013 (Monday)",4 p.m.,Home,Carroll University,"RIPON, Wis./Francis Field",,,,"W,6-4",Box Score
"April 16, 2013 (Tuesday)",1 p.m.,Away,Lawrence University,"Appleton, Wis.",,,,"W,7-3",Game 1 Box
"April 16, 2013 (Tuesday)",,Away,Lawrence University,"Appleton, Wis.",,,,"W,6-0",Game 2 Box
"April 20, 2013 (Saturday)",1 p.m.,Home,Beloit College,"RIPON, Wis./Francis Field",,,,"W,3-2(11 inn.)",Game 1 Box
"April 20, 2013 (Saturday)",4 p.m.,Home,Beloit College,"RIPON, Wis./Francis Field",,,,"W,14-3(8 inn.)",Game 2 box
"April 21, 2013 (Sunday)",1 p.m.,Away,Beloit College,"Beloit, Wis.",,,,"W,11-4",Game 1 Box
"April 21, 2013 (Sunday)",,Away,Beloit College,"Beloit, Wis.",,,,"W,21-8(8 inn.)",Game 2 Box
"April 25, 2013 (Thursday)",1 p.m.,Away,UW-Stevens Point,"Stevens Point, Wis.",,,,"L,11-14",Game 1 Box
"April 25, 2013 (Thursday)",4 p.m.,Away,UW-Stevens Point,"Stevens Point, Wis.",,,,"L,5-15",Game 2 Box
"April 27, 2013 (Saturday)",1 p.m.,Home,St. Norbert College,"RIPON, Wis./Francis Field",,,,"L,5-11",Game 1 Box
"April 27, 2013 (Saturday)",,Home,St. Norbert College,"RIPON, Wis./Francis Field",,,,"W,16-6(7 inn.)",Game 2 Box
"April 28, 2013 (Sunday)",1 p.m.,Away,St. Norbert College,"DePere, Wis.",,,,"W,4-2",
"April 28, 2013 (Sunday)",,Away,St. Norbert College,"DePere, Wis.",,,,"L,0-10(7 inn.)",
"April 30, 2013 (Tuesday)",4 p.m.,Away,Carroll University,"Waukesha, Wis.",,,,"W,22-6(7 inn.)",Game 1 Box
"April 30, 2013 (Tuesday)",,Away,Carroll University,"Waukesha, Wis.",,,,"W,20-6(7 inn.)",Game 2 Box
"May 1, 2013 (Wednesday)",3 p.m.,Away,Edgewood College,"Madison, Wis.",,,,"W,11-5",Game 1 Box
"May 1, 2013 (Wednesday)",,Away,Edgewood College,"Madison, Wis.",,,,"W,3-2",Game 2 Box
"May 5, 2013 (Sunday)",2 p.m.,Home,Marian University,"RIPON, Wis./Francis Field",,,,"L,3-4",Box Score
