Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Clennon, Emily",,7.98,Hilltop Invitational,"Feb 5, 2011"
,"Mitchell, Gabrielle",,8.82,Darren Young Classic,"Feb 11, 2011"
,"Fenster, Katie",,9.23,MidWest Conference Championship,"Feb 25, 2011"
,"Nahib, Nilob",,9.72,MidWest Conference Championship,"Feb 25, 2011"
