Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"February 28, 2025 (Friday)",2:00 p.m. CT,Neutral,North Central College,"Indianapolis, Ind./ Bishop Chatard HS",,,GRIZ Classic,,Live StatsHistory
"March 1, 2025 (Saturday)",12:00 p.m. CT,Neutral,University of Chicago,"Greenwood, Ind./ Center Grove HS",,,GRIZ Classic,,Live StatsHistory
"March 1, 2025 (Saturday)",3:00 p.m. CT,Away,Franklin College,"Greenwood, Ind./ Center Grove HS",,,GRIZ Classic,,Live StatsHistory
"March 2, 2025 (Sunday)",1:00 p.m. CT,Away,Franklin College,"Greenwood, Ind./ Center Grove HS",,,GRIZ Classic,,Live StatsHistory
"March 8, 2025 (Saturday)",12:00 p.m.,Away,Carroll University,"Waukesha, Wis.",,,,,Live StatsHistory
"March 8, 2025 (Saturday)",2:30 p.m.,Away,Carroll University,"Waukesha, Wis.",,,,,Live StatsHistory
"March 15, 2025 (Saturday)",8:15 a.m. CT,Neutral,Ramapo College,"Auburndale, Fla./ Lake Myrtle Park Main Field",,,RussMatt Central Florida Invitational,,Live StatsHistory
"March 15, 2025 (Saturday)",11:45 a.m. CT,Neutral,William Paterson University,"Auburndale, Fla./ Lake Myrtle Park Main Field",,,RussMatt Central Florida Invitational,,History
"March 16, 2025 (Sunday)",9:00 a.m. CT,Neutral,University of Southern Maine,"Auburndale, Fla./ Lake Myrtle Park Main Field",,,RussMatt Central Florida Invitational,,Live StatsHistory
"March 16, 2025 (Sunday)",12:30 p.m. CT,Neutral,SUNY Brockport,"Auburndale, Fla./ Lake Myrtle Park Main Field",,,RussMatt Central Florida Invitational,,Live StatsHistory
"March 17, 2025 (Monday)",12:30 p.m. CT,Neutral,Rutgers-Camden,"Auburndale, Fla./ Lake Myrtle Park Field #5",,,RussMatt Central Florida Invitational,,Live StatsHistory
"March 19, 2025 (Wednesday)",1:45 p.m. CT,Neutral,University of Wisconsin-La Crosse,"Davenport, Fla./ NorthEast Regional Park #3",,,RussMatt Central Florida Invitational,,Live StatsHistory
"March 20, 2025 (Thursday)",10:00 a.m. CT,Neutral,Maritime College,"Davenport, Fla./ NorthEast Regional Park #3",,,RussMatt Central Florida Invitational,,Live StatsHistory
"March 21, 2025 (Friday)",8:00 a.m. CT,Neutral,The College of Wooster,"Davenport, Fla./ NorthEast Regional Park #1",,,RussMatt Central Florida Invitational,,Live StatsHistory
"March 29, 2025 (Saturday)",12:00 p.m.,Away,Knox College,"Galesburg, Ill.",,,,,Live StatsHistory
"March 29, 2025 (Saturday)",2:30 p.m.,Away,Knox College,"Galesburg, Ill.",,,,,Live StatsHistory
"March 30, 2025 (Sunday)",12:00 p.m.,Away,Knox College,"Galesburg, Ill.",,,,,Live StatsHistory
"April 2, 2025 (Wednesday)",3:00 p.m.,Away,Carthage College,"Kenosha, Wis.",,,,,WatchLive StatsHistory
"April 3, 2025 (Thursday)",2:00 p.m.,Home,Marian University,"Ripon, Wis./Francis Field",,,,,WatchLive StatsHistory
"April 5, 2025 (Saturday)",12:00 p.m.,Home,Cornell College,"Ripon, Wis./Francis Field",,,,,WatchLive StatsHistory
"April 5, 2025 (Saturday)",2:30 p.m.,Home,Cornell College,"Ripon, Wis./Francis Field",,,,,WatchLive StatsHistory
"April 6, 2025 (Sunday)",12:00 p.m.,Home,Cornell College,"Ripon, Wis./Francis Field",,,,,WatchLive StatsHistory
"April 10, 2025 (Thursday)",4:30 p.m.,Away,Marian University,"Fond du Lac, Wis.",,,,,History
"April 12, 2025 (Saturday)",12:00 p.m.,Home,Beloit College,"Ripon, Wis./Francis Field",,,,,WatchLive StatsHistory
"April 12, 2025 (Saturday)",2:30 p.m.,Home,Beloit College,"Ripon, Wis./Francis Field",,,,,WatchLive StatsHistory
"April 13, 2025 (Sunday)",12:00 p.m.,Away,Beloit College,"Beloit, Wis.",,,,,History
"April 16, 2025 (Wednesday)",3:00 p.m.,Home,University of Wisconsin-Stevens Point,"Ripon, Wis./Francis Field",,,,,WatchLive StatsHistory
"April 18, 2025 (Friday)",12:00 p.m.,Away,Illinois College,"Jacksonville, Ill.",,,,,History
"April 18, 2025 (Friday)",2:30 p.m.,Away,Illinois College,"Jacksonville, Ill.",,,,,History
"April 19, 2025 (Saturday)",12:00 p.m.,Away,Illinois College,"Jacksonville, Ill.",,,,,History
"April 22, 2025 (Tuesday)",1:00 p.m.,Away,Lawrence University,"Appleton, Wis.",,,,,History
"April 22, 2025 (Tuesday)",3:30 p.m.,Away,Lawrence University,"Appleton, Wis.",,,,,History
"April 26, 2025 (Saturday)",12:00 p.m.,Away,Grinnell College,"Grinnell, Iowa",,,,,History
"April 26, 2025 (Saturday)",2:30 p.m.,Away,Grinnell College,"Grinnell, Iowa",,,,,History
"April 27, 2025 (Sunday)",12:00 p.m.,Away,Grinnell College,"Grinnell, Iowa",,,,,History
"April 30, 2025 (Wednesday)",1:00 p.m.,Home,Lawrence University,"Ripon, Wis./Francis Field",,,,,WatchLive StatsHistory
"May 3, 2025 (Saturday)",12:00 p.m.,Home,Monmouth College,"Ripon, Wis./Francis Field",,,,,WatchLive StatsHistory
"May 3, 2025 (Saturday)",2:30 p.m.,Home,Monmouth College,"Ripon, Wis./Francis Field",,,,,WatchLive StatsHistory
"May 4, 2025 (Sunday)",12:00 p.m.,Home,Monmouth College,"Ripon, Wis./Francis Field",,,,,WatchLive StatsHistory
"May 6, 2025 (Tuesday)",TBD,Away,University of Wisconsin-Whitewater,"Whitewater, Wis.",,,,,History
"May 9, 2025 (Friday)",,Away,Midwest Conference Tournament,TBD,,,Midwest Conference Tournament,,History
"May 10, 2025 (Saturday)",,Away,Midwest Conference Tournament,TBD,,,Midwest Conference Tournament,,History
