Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"March 6, 2021 (Saturday)",1:00 PM,Neutral,Luther College,"Normal, Ill.",,,"L,3-12",Box ScoreRecap
"March 6, 2021 (Saturday)",1:00 PM,Neutral,Luther College,"Normal, Ill.",,,"L,1-11(7 Innings)",Box ScoreRecap
"March 9, 2021 (Tuesday)",4:00 PM,Away,Mount Mercy,Cedar Rapids,,,"L,4-10",
"March 9, 2021 (Tuesday)",7:45 PM,Neutral,Coe College,Cedar Rapids,,,"L,1-7",Box ScoreRecap
"March 11, 2021 (Thursday)",12:00 PM,Away,Augustana College,"Moline, Ill.",,,"L,0-8",Box ScoreRecap
"March 11, 2021 (Thursday)",12:00 PM,Away,Augustana College,"Moline, Ill.",,,"L,3-7",Box ScoreRecap
"March 13, 2021 (Saturday)",12:00 PM,Away,Aurora University,"Aurora, Ill.",,,"L,3-8",Box Score
"March 13, 2021 (Saturday)",12:00 PM,Away,Aurora University,"Aurora, Ill.",,,"L,3-9",Box Score
"March 14, 2021 (Sunday)",1:00 PM,Away,Carroll,"Waukesha, Wis.",,,"L,4-5",Box ScoreRecap
"March 14, 2021 (Sunday)",1:00 PM,Away,Carroll,"Waukesha, Wis.",,,"L,4-17(7 Innings)",Box ScoreRecap
"March 15, 2021 (Monday)",1:00 PM,Away,Clarke University,Peosta,,,Canceled,
"March 16, 2021 (Tuesday)",3:00 PM,Away,Augustana College,"Rock Island, Ill.",,,Canceled,
"March 18, 2021 (Thursday)",1:00 PM,Away,Augustana College,"Moline, Ill.",,,"L,0-8",Box ScoreRecap
"March 19, 2021 (Friday)",12:00 PM,Away,Wash U.,"St. Louis, Mo.",,,Canceled,
"March 19, 2021 (Friday)",12:00 PM,Away,Wash U.,"St. Louis, Mo.",,,Canceled,
"March 19, 2021 (Friday)",1:00 PM,Away,St. Norbert,"De Pere, Wis.",,,"W,7-2",Box ScoreRecap
"March 19, 2021 (Friday)",1:00 PM,Away,St. Norbert,"De Pere, Wis.",,,"W,9-5",Box ScoreRecap
"April 3, 2021 (Saturday)",12:00 PM,Home,Monmouth,Mount Vernon,,,"L,10-12(10 Innings)",Box ScoreRecap
"April 3, 2021 (Saturday)",12:00 PM,Home,Monmouth,Mount Vernon,,,"L,7-11",Box ScoreRecap
"April 11, 2021 (Sunday)",12:00 PM,Away,Grinnell,Grinnell,,,Postponed,
"April 11, 2021 (Sunday)",12:00 PM,Away,Grinnell,Grinnell,,,Postponed,
"April 15, 2021 (Thursday)",1:00 PM,Away,Chicago,"Chicago, Ill.",,,Canceled,
"April 15, 2021 (Thursday)",1:00 PM,Away,Chicago,"Chicago, Ill.",,,Canceled,
"April 17, 2021 (Saturday)",12:00 PM,Away,Knox College,"Galesburg, Ill.",,,"W,15-9",Box ScoreRecap
"April 17, 2021 (Saturday)",12:00 PM,Away,Knox College,"Galesburg, Ill.",,,"W,14-4(7 Innings)",Box ScoreRecap
"April 18, 2021 (Sunday)",2:00 PM,Home,Illinois College,Mount Vernon,,,"L,13-21",Box ScoreRecap
"April 18, 2021 (Sunday)",2:00 PM,Home,Illinois College,Mount Vernon,,,"W,29-9(7 Innings)",Box ScoreRecap
"April 20, 2021 (Tuesday)",12:00 PM,Away,Monmouth,"Monmouth, Ill.",,,Postponed,
"April 20, 2021 (Tuesday)",12:00 PM,Away,Monmouth,"Monmouth, Ill.",,,Postponed,
"April 22, 2021 (Thursday)",12:00 PM,Away,Monmouth,"Monmouth, Ill.",,,"W,8-6",Box ScoreRecap
"April 22, 2021 (Thursday)",12:00 PM,Away,Monmouth,"Monmouth, Ill.",,,"L,1-3",Box ScoreRecap
