Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 25, 2019 (Sunday)",4:30 pm,Away,Illinois Wesleyan University,"Bloomington, IL",,,Scrimmage,,History
"August 30, 2019 (Friday)",5:00 pm,Home,Millikin University,"Galesburg, IL/Jorge Prats Field",,,,"T,1-1",Box ScoreRecap
"September 1, 2019 (Sunday)",3:00 pm,Home,Wartburg College,"Galesburg, IL/Jorge Prats Field",,,,"L,1-2",Box ScoreRecap
"September 4, 2019 (Wednesday)",7:00 pm,Away,University of Dubuque,"Dubuque, IA",,,,"L,0-2",Box ScoreRecap
"September 7, 2019 (Saturday)",2:00 pm,Home,Aurora University,"Galesburg, IL/Jorge Prats Field",,,,"W,1-0",Box Score
"September 8, 2019 (Sunday)",4:00 pm,Home,Benedictine University,"Galesburg, IL/Jorge Prats Field",,,,"W,4-0",Box ScoreRecap
"September 11, 2019 (Wednesday)",4:30 pm,Home,Central College,"Galesburg, IL/Jorge Prats Field",,,,"W,3-0",Box ScoreRecap
"September 14, 2019 (Saturday)",11:00 am,Home,Marian University,"Galesburg, IL/Jorge Prats Field",,,,"W,3-1",Box ScoreRecap
"September 15, 2019 (Sunday)",6:00 pm,Away,Illinois Institute of Technology,"Chicago, IL",,,,"W,3-1",Box ScoreRecap
"September 22, 2019 (Sunday)",2:00 pm,Away,Simpson College,"Indianola, IA",,,,"L,0-1",Box ScoreRecap
"September 28, 2019 (Saturday)",11:00 am,Away,Ripon College,"Ripon, WI",,,,"T,1-1",Box Score
"September 29, 2019 (Sunday)",11:00 am,Away,St. Norbert College,"De Pere, WI",,,,"W,2-0",Box ScoreRecap
"October 1, 2019 (Tuesday)",4:00 pm,Home,University of Wisconsin-Whitewater,"Galesburg, IL/Jorge Prats Field",,,,"L,1-2",Box ScoreRecap
"October 5, 2019 (Saturday)",11:00 am,Away,Illinois College,"Jacksonville, IL",,,,"W,4-1",Box ScoreRecap
"October 9, 2019 (Wednesday)",4:00 pm,Away,Monmouth College,"Monmouth, IL",,,,"W,1-0",Box ScoreRecap
"October 12, 2019 (Saturday)",11:00 am,Home,Grinnell College,"Galesburg, IL/Jorge Prats Field",,,,"W,1-0",Box ScoreRecap
"October 19, 2019 (Saturday)",11:00 am,Home,Beloit College,"Galesburg, IL/Jorge Prats Field",,,Senior Day,"W,2-0",Box ScoreRecap
"October 20, 2019 (Sunday)",11:00 am,Home,Lake Forest College,"Galesburg, IL/Jorge Prats Field",,,,"W,2-1",Box ScoreRecap
"October 26, 2019 (Saturday)",11:00 am,Home,Lawrence University,"Galesburg, IL/Jorge Prats Field",,,,"W,7-0",Box ScoreRecap
"November 3, 2019 (Sunday)",11:00 am,Away,Cornell College,"Mt. Vernon, IA",,,,"L,0-1",Box ScoreRecap
"November 8, 2019 (Friday)",11:00 am,Neutral,Lake Forest College,Semifinals,,,Midwest Conference Tournament,"W,1-0",Box ScoreRecap
"November 9, 2019 (Saturday)",11:00 am,Neutral,Monmouth College,"Galesburg, IL/Jorge Prats Field",,,Midwest Conference Tournament,"T,0-0Monmouth advances on PK's",Box ScoreRecap
