Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2006 (Friday)",1:00 PM,Away,University of Wisconsin-Whitewater,"Whitewater, WI",,,,"W,5-0",
"September 2, 2006 (Saturday)",1:00 PM,Away,Edgewood College,"Madison, WI",,,,"W,2-1",
"September 5, 2006 (Tuesday)",5:00 PM,Away,University of Wisconsin - River Falls,"River Falls, WI",,,,"W,2-0",
"September 8, 2006 (Friday)",5:00 PM,Home,University of Wisconsin-Oshkosh,Macalester Stadium,,,,"T,1-1(2ot)",
"September 12, 2006 (Tuesday)",7:30 PM,Home,St. Catherine University,Macalester Stadium,,,,"W,5-0",
"September 15, 2006 (Friday)",7:30 PM,Home,University of St. Thomas,Macalester Stadium,,,,"W,5-1",
"September 17, 2006 (Sunday)",3:00 PM,Away,Luther College,"Decorah, IA",,,,"T,0-0(2ot)",
"September 23, 2006 (Saturday)",1:00 PM,Away,Saint Mary's University (Minn.),"Winona, MN",,,,"T,1-1(2ot)",
"September 27, 2006 (Wednesday)",7:30 PM,Home,Augsburg University,Macalester Stadium,,,,"W,1-0",
"September 29, 2006 (Friday)",4:00 PM,Away,Bethel University,"St. Paul, MN",,,,"T,1-1(2ot)",
"October 1, 2006 (Sunday)",3:00 PM,Away,Grinnell College,"Grinnell, IA",,,,"W,1-0",
"October 7, 2006 (Saturday)",1:00 PM,Away,Gustavus Adolphus College,"St. Peter, MN",,,,"W,1-0(2ot)",
"October 10, 2006 (Tuesday)",7:30 PM,Home,College of Saint Benedict,Macalester Stadium,,,,"W,3-1",
"October 14, 2006 (Saturday)",2:30 PM,Home,Concordia College (Minn.),Macalester Stadium,,,,"T,0-0(2ot)",
"October 18, 2006 (Wednesday)",7:30 PM,Home,University of Wisconsin-Eau Claire,Macalester Stadium,,,,"W,1-0",
"October 20, 2006 (Friday)",7:30 PM,Home,St. Olaf College,Macalester Stadium,,,,"W,2-0",
"October 25, 2006 (Wednesday)",3:30 PM,Away,Carleton College,"Northfield, MN",,,,"L,0-1(ot)",
"October 27, 2006 (Friday)",1:00 PM,Away,Hamline University,"St. Paul, MN",,,,"W,3-0",
"November 1, 2006 (Wednesday)",3:00 PM,Away,Carleton College,"Northfield, MN",,,MIAC Playoffs,"L,0-1",
"November 11, 2006 (Saturday)",1:00 PM,Neutral,DePauw University,"Wheaton, Ill.",,,NCAA Division III Playoffs,"W,2-1",
"November 13, 2006 (Monday)",1:00 PM,Away,Wheaton College (Ill.),"Wheaton, IL",,,NCAA Division III Playoffs,"L,0-3",
