Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"March 20, 2010 (Saturday)",5:30 PM ET,Neutral,Southern Maine,"Clermont, FL",,,Florida Trip,"W,18-0(5 Inn.)",
"March 20, 2010 (Saturday)",7:30 PM ET,Neutral,UW-Stout,"Clermont, FL",,,Florida Trip,"L,1-2",
"March 21, 2010 (Sunday)",9:30 AM ET,Neutral,Union (NY),"Clermont, FL",,,Florida Trip,"W,2-1",
"March 21, 2010 (Sunday)",11:30 AM ET,Neutral,Bowdoin,"Clermont, FL",,,Florida Trip,"W,2-1(8 Inn.)",
"March 22, 2010 (Monday)",9:30 AM ET,Neutral,Luther,"Clermont, FL",,,Florida Trip,"W,3-2",
"March 22, 2010 (Monday)",11:30 AM ET,Neutral,Colby,"Clermont, FL",,,Florida Trip,"W,9-4",
"March 23, 2010 (Tuesday)",9:30 AM ET,Neutral,Carleton,"Clermont, FL",,,Florida Trip,"W,9-1",
"March 23, 2010 (Tuesday)",1:30 PM ET,Neutral,Trinity (CT),"Clermont, FL",,,Florida Trip,"W,9-4",
"March 25, 2010 (Thursday)",11:30 AM ET,Neutral,UW-Stevens Point,"Clermont, FL",,,Florida Trip,"W,4-3",
"March 25, 2010 (Thursday)",3:30 PM ET,Neutral,Cornell (IA),"Clermont, FL",,,Florida Trip,"W,10-8",
"March 26, 2010 (Friday)",9:30 AM ET,Neutral,Elmhurst,"Clermont, FL",,,Florida Trip,"W,2-1",Box Score
"March 26, 2010 (Friday)",11:30 AM ET,Neutral,DePauw,"Clermont, FL",,,Florida Trip,"L,2-3",Box Score
"March 30, 2010 (Tuesday)",3 PM CT,Home,Lake Forest,"Chicago, IL | Stagg Grass Fields",,,,"L,3-5",
"March 30, 2010 (Tuesday)",5 PM CT,Home,Lake Forest,"Chicago, IL | Stagg Grass Fields",,,,"T,7-7",
"April 2, 2010 (Friday)",2:30 PM CT,Home,UW-Whitewater,"Chicago, IL | Stagg Grass Fields",,,,"W,11-10",
"April 2, 2010 (Friday)",4:30 PM CT,Home,UW-Whitewater,"Chicago, IL | Stagg Grass Fields",,,,"L,7-8",
"April 5, 2010 (Monday)",3 PM CT,Away,Wheaton (IL),"Wheaton, IL",,,,"W,5-0",
"April 5, 2010 (Monday)",4:30 PM CT,Away,Wheaton (IL),"Wheaton, IL",,,,"L,4-5",
"April 9, 2010 (Friday)",3 PM CT,Home,North Park,"Chicago, IL | Stagg Grass Fields",,,,"W,7-0",
"April 9, 2010 (Friday)",4:30 PM CT,Home,North Park,"Chicago, IL | Stagg Grass Fields",,,,"W,9-1",
"April 11, 2010 (Sunday)",2 PM CT,Home,UW-Oshkosh,"Chicago, IL | Stagg Grass Fields",,,,"W,7-5",
"April 11, 2010 (Sunday)",4:15 PM CT,Home,UW-Oshkosh,"Chicago, IL | Stagg Grass Fields",,,,"L,5-6",
"April 15, 2010 (Thursday)",3 PM CT,Home,Hope,"Chicago, IL | Stagg Grass Fields",,,,"L,0-1",
"April 15, 2010 (Thursday)",4:30 PM CT,Home,Hope,"Chicago, IL | Stagg Grass Fields",,,,"W,4-2",
"April 18, 2010 (Sunday)",11 AM CT,Away,Lawrence,"Appleton, WI",,,,"W,8-0",
"April 18, 2010 (Sunday)",1 PM CT,Away,Lawrence,"Appleton, WI",,,,"W,7-2",
"April 20, 2010 (Tuesday)",3 PM CT,Home,Aurora,"Chicago, IL | Stagg Grass Fields",,,,"W,6-1",Box Score
"April 20, 2010 (Tuesday)",4:30 PM CT,Home,Aurora,"Chicago, IL | Stagg Grass Fields",,,,"L,0-1",Box Score
"April 27, 2010 (Tuesday)",4 PM CT,Away,Beloit,"Beloit, WI",,,,"W,6-1",
"April 27, 2010 (Tuesday)",6:30 PM CT,Away,Beloit,"Beloit, WI",,,,"W,8-0",
"April 29, 2010 (Thursday)",3 PM CT,Home,North Central (IL),"Chicago, IL | Stagg Grass Fields",,,,"W,9-1(5 Inn.)",
"April 29, 2010 (Thursday)",4:30 PM CT,Home,North Central (IL),"Chicago, IL | Stagg Grass Fields",,,,"L,3-6(9 Inn.)",
"May 1, 2010 (Saturday)",1 PM CT,Away,Illinois Wesleyan,"Bloomington, IL",,,,"L,1-4",
"May 1, 2010 (Saturday)",2:30 PM CT,Away,Illinois Wesleyan,"Bloomington, IL",,,,"L,3-10",
"May 2, 2010 (Sunday)",12 PM CT,Away,Carthage,"Kenosha, WI",,,,"W,2-1(9 Inn.)",
"May 2, 2010 (Sunday)",2 PM CT,Away,Carthage,"Kenosha, WI",,,,"L,2-4",
"May 13, 2010 (Thursday)",12 PM CT,Neutral,Linfield,"Indianola, IA",,,NCAA Regional Tournament at Simpson,"L,5-13(5 Inn.)",
"May 14, 2010 (Friday)",12 PM CT,Neutral,Central (IA),"Indianola, IA",,,NCAA Regional Tournament at Simpson,"W,8-2",
"May 15, 2010 (Saturday)",2 PM CT,Neutral,Illinois Wesleyan,"Indianola, IA",,,NCAA Regional Tournament at Simpson,"L,0-7",
