Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"February 7, 2020 (Friday)",7 pm,Home,Saint Mary's (Minn.),Green Bay Tennis Center,,,"W,6-3",Recap
"February 13, 2020 (Thursday)",12 pm,Away,Edgewood,,,,"W,6-3",Recap
"February 15, 2020 (Saturday)",3 pm,Away,Concordia Wisconsin,"Pleasant Valley Tennis Club, Jackson, Wis.",,,"L,0-9",Recap
"February 22, 2020 (Saturday)",9 am,Away,Dubuque,,,,"W,9-0",Recap
"February 22, 2020 (Saturday)",12 pm,Neutral,Wis.-La Crosse,"Dubuque, Iowa",,,"L,0-9",Recap
"March 7, 2020 (Saturday)",1 pm,Away,Loras,,,,"L,2-7",Recap
"March 8, 2020 (Sunday)",12 pm,Neutral,Dominican (IL),"Ripon, Wis.",,,"W,6-3",Recap
"March 13, 2020 (Friday)",7 pm,Neutral,Marian (Wis.),Oshkosh YMCA Tennis Center,,,,
"March 14, 2020 (Saturday)",2 pm,Away,Lakeland,,,,,
"March 20, 2020 (Friday)",10 am,Neutral,Scranton,"USTA National Training Center, Orlando, Fla.",,,,
"March 20, 2020 (Friday)",Cancelled,Neutral,Hope,"USTA National Training Center, Orlando, Fla.",,,,
"March 23, 2020 (Monday)",8 am,Neutral,Calvin,"USTA National Training Center, Orlando, Fla.",,,,
"March 24, 2020 (Tuesday)",2 pm,Neutral,Centre,"USTA National Training Center, Orlando, Fla.",,,,
"March 28, 2020 (Saturday)",10 am,Away,Monmouth (Ill.),,,,,
"March 28, 2020 (Saturday)",3 pm,Away,Illinois Col.,,,,,
"April 4, 2020 (Saturday)",9 am,Home,Knox,,,,,
"April 4, 2020 (Saturday)",2 pm,Home,Cornell College,,,,,
"April 5, 2020 (Sunday)",9 am,Home,Grinnell,,,,,
"April 11, 2020 (Saturday)",12 pm,Away,Ripon,,,,,
"April 15, 2020 (Wednesday)",5 pm,Away,Wis.-Green Bay,,,,,
"April 18, 2020 (Saturday)",4 pm,Home,St. Norbert,,,,,
"April 19, 2020 (Sunday)",12 pm,Home,Lake Forest,,,,,
