Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 31, 2012 (Friday)",4:30 pm,Away,Aurora University,"Aurora, IL",,,,"L,2-3(OT)",Box ScoreRecap
"September 2, 2012 (Sunday)",3:30 pm,Home,Eureka College,"Lake Forest, IL",,,,"W,11-0",Box ScoreRecapPhotos
"September 5, 2012 (Wednesday)",5 pm,Home,Benedictine University,"Lake Forest, IL",,,,"W,6-1",Box ScoreRecap
"September 8, 2012 (Saturday)",1 pm,Away,Milwaukee School of Engineering,"Milwaukee, WI",,,,"W,3-2",Box ScoreRecap
"September 12, 2012 (Wednesday)",7 pm,Away,Edgewood College,"Madison, WI",,,,"T,0-0(2OT)",Box ScoreRecap
"September 15, 2012 (Saturday)",1:30 pm,Home,Grinnell College,"Lake Forest, IL",,,,"W,1-0",Box ScoreRecap
"September 16, 2012 (Sunday)",3:30 pm,Home,Cornell College,"Lake Forest, IL",,,,"W,4-0",Box ScoreRecapPhotos
"September 22, 2012 (Saturday)",3:30 pm,Away,Lawrence University,"Appleton, WI",,,,"W,1-0",Box ScoreRecap
"September 25, 2012 (Tuesday)",4:30 pm,Away,Beloit College,"Beloit, WI",,,,"L,1-2",Box ScoreRecap
"September 29, 2012 (Saturday)",3:40 pm,Home,Ripon College,"Lake Forest, IL",,,,"W,3-1",Box ScoreRecapPhotos
"October 1, 2012 (Monday)",4:30 pm,Home,Concordia University Chicago,"Lake Forest, IL",,,,"W,4-0",Box ScoreRecap
"October 5, 2012 (Friday)",7:30 pm,Away,St. Norbert College,De Pere. WI,,,,"W,3-0",Box ScoreRecap
"October 10, 2012 (Wednesday)",4 pm,Home,Carroll University,"Lake Forest, IL",,,,"W,1-0",Box ScoreRecap
"October 13, 2012 (Saturday)",3:30 pm,Home,Knox College,"Lake Forest, IL",,,,"W,3-0",Box ScoreRecap
"October 16, 2012 (Tuesday)",7:30 pm,Away,Carthage College,"Kenosha, WI",,,,"L,1-3",Box ScoreRecap
"October 20, 2012 (Saturday)",1:30 pm,Away,Monmouth College,"Monmouth, IL",,,,"W,4-1",Box ScoreRecap
"October 21, 2012 (Sunday)",1:30 pm,Away,Illinois College,"Jacksonville, IL",,,,"W,2-0",Box ScoreRecap
"October 28, 2012 (Sunday)",1:30 pm,Home,University of Wisconsin-Whitewater,"Lake Forest, IL",,,,"W,2-1",Box ScoreRecap
"November 2, 2012 (Friday)",2 pm,Home,Grinnell College,"Lake Forest, IL",,,Midwest Conference Tournament,"W,1-0",Box ScoreRecap
"November 3, 2012 (Saturday)",2 pm,Home,Carroll University,"Lake Forest, IL",,,Midwest Conference Tournament,"L,0-2",Box ScoreRecap
