0,1,2,3,4,5
Tournament,Date(s),Rounds,Scores,Par,Rank
Luther Norse Classic,"Sep 4, 2021",2,78-76=154,+10,t-4th/70
Wartburg Fall Invite,"Sep 11-12, 2021",2,81-77=158,+14,t-41st/99
IWU Fall Classic,"Sept. 17-18, 2021",2,74-74=148,+4,t-3rd/117
NCAA Women's D-III National Preview,"Sep 27, 2021",1,85,+13,t-72nd/90
2021 SLIAC Women's Golf Championships,"Oct 9-10, 2021",2,72-78=150,+6,3rd/39
Wartburg Spring Invite,"Apr 9-10, 2022",2,78-78=156,+16,t-7th/78
Grinnell Spring Invite,"Apr 30, 2022",1,81,+10,5th/15
SEASON TOTALS,SEASON TOTALS,12,932 Avg. 77.7,+6,-
