0,1,2,3,4,5
Tournament,Date(s),Rounds,Scores,Par,Rank
Luther Norse Classic,"Sep 4, 2021",2,72-72=144,E,t-1st/70
Wartburg Fall Invite,"Sep 11-12, 2021",2,72-76=148,+4,t-10th/99
IWU Fall Classic,"Sept. 17-18, 2021",2,72-78=150,+6,10th/117
NCAA Women's D-III National Preview,"Sep 27, 2021",1,80,+8,t-40th/90
2021 SLIAC Women's Golf Championships,"Oct 9-10, 2021",2,73-73=146,+2,1st/39
Wartburg Spring Invite,"Apr 9-10, 2022",2,74-86=160,+20,t-10th/78
Grinnell Spring Invite,"Apr 30, 2022",1,78,+7,t-1st/15
SEASON TOTALS,SEASON TOTALS,12,906 Avg. 75.5,+4,-
