Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"March 7, 2021 (Sunday)",9 pm,Neutral,Wisconsin Lutheran College,"Minneapolis, MN/ US Bank Stadium",,,"W,10-3",Box ScoreRecap
"March 7, 2021 (Sunday)",11:30 pm,Neutral,Wisconsin Lutheran College,"Minneapolis, MN/ US Bank Stadium",,,"L,4-5",Box ScoreRecap
"March 13, 2021 (Saturday)",1 pm,Neutral,Northland College,"Ashwaubenon, WI/ Capital Credit Union Park",,,"W,19-4",Box ScoreRecap
"March 13, 2021 (Saturday)",3:30 pm,Neutral,Northland College,"Ashwaubenon, WI/ Capital Credit Union Park",,,"W,7-4",Box ScoreRecap
"March 19, 2021 (Friday)",3 pm,Neutral,University of Minnesota Morris,"Minneapolis, MN/ US Bank Stadium",,,"W,16-2",Box ScoreRecap
"March 19, 2021 (Friday)",5:30 pm,Neutral,University of Minnesota Morris,"Minneapolis, MN/ US Bank Stadium",,,"W,7-3",Box ScoreRecap
"March 22, 2021 (Monday)",1 pm,Away,Knox College,"Galesburg, IL",,,"L,7-13",Box ScoreRecap
"March 22, 2021 (Monday)",3:30 pm,Away,Knox College,"Galesburg, IL",,,"W,11-2",Box ScoreRecap
"March 28, 2021 (Sunday)",1 pm,Away,St. Norbert College,"De Pere, WI",,,Canceled,
"March 28, 2021 (Sunday)",3:30 pm,Away,St. Norbert College,"De Pere, WI",,,Canceled,
"April 3, 2021 (Saturday)",Noon,Home,St. Norbert College,"Appleton, WI/ Whiting Field",,,"L,5-7(10 inn.)",Box ScoreRecap
"April 3, 2021 (Saturday)",2:30 pm,Home,St. Norbert College,"Appleton, WI/ Whiting Field",,,"L,4-9",Box ScoreRecap
"April 13, 2021 (Tuesday)",12:30 pm,Away,University of Chicago,"Chicago, IL",,,"W,8-3",Box ScoreRecap
"April 13, 2021 (Tuesday)",3:30 pm,Away,University of Chicago,"Chicago, IL",,,"W,5-4",Box ScoreRecap
"April 17, 2021 (Saturday)",Noon,Home,Ripon College,"Appleton, WI/ Whiting Field",,,"W,9-5",Box ScoreRecap
"April 17, 2021 (Saturday)",2:30 pm,Home,Ripon College,"Appleton, WI/ Whiting Field",,,"L,6-10",Box ScoreRecap
"April 18, 2021 (Sunday)",Noon,Away,Beloit College,"Beloit, WI",,,"L,6-10",Box ScoreRecap
"April 18, 2021 (Sunday)",2:30 pm,Away,Beloit College,"Beloit, WI",,,"L,5-9",Box ScoreRecap
"April 20, 2021 (Tuesday)",Noon,Home,St. Norbert College,"Appleton, WI/ Whiting Field",,,"L,2-14(8 inn.)",Box ScoreRecap
"April 20, 2021 (Tuesday)",2:30 pm,Home,St. Norbert College,"Appleton, WI/ Whiting Field",,,"W,12-8",Box ScoreRecap
"April 24, 2021 (Saturday)",11:30 am,Home,Cornell College,"Appleton, WI/ Whiting Field",,,"L,6-14",Box ScoreRecap
"April 24, 2021 (Saturday)",2:30 pm,Home,Cornell College,"Appleton, WI/ Whiting Field",,,"W,11-10",Box ScoreRecap
"April 28, 2021 (Wednesday)",Noon,Away,St. Norbert College,"De Pere, WI",,,"L,1-4",Box ScoreRecap
"April 28, 2021 (Wednesday)",2:30 pm,Away,St. Norbert College,"De Pere, WI",,,"L,5-10",Box ScoreRecap
"May 1, 2021 (Saturday)",Noon,Away,University of Chicago,"Chicago, IL",,,"L,4-14",Box ScoreRecap
"May 1, 2021 (Saturday)",2:30 pm,Away,University of Chicago,"Chicago, IL",,,"L,10-16",Box ScoreRecap
"May 2, 2021 (Sunday)",Noon,Home,University of Chicago,"Appleton, WI/ Whiting Field",,,"L,2-12",Box ScoreRecap
"May 2, 2021 (Sunday)",2:30 pm,Home,University of Chicago,"Appleton, WI/ Whiting Field",,,"W,7-5(6 inn.)",Box ScoreRecap
"May 8, 2021 (Saturday)",Noon,Home,Beloit College,"Appleton, WI/ Whiting Field",,,"L,3-14(7 inn.)",Box ScoreRecap
"May 8, 2021 (Saturday)",2:30 pm,Home,Beloit College,"Appleton, WI/ Whiting Field",,,"L,1-11(7 inn.)",Box ScoreRecap
"May 9, 2021 (Sunday)",Noon,Away,Beloit College,"Beloit, WI",,,"L,1-7",Box ScoreRecap
"May 9, 2021 (Sunday)",2:30 pm,Away,Beloit College,"Beloit, WI",,,"L,0-10(7 inn.)",Box ScoreRecap
"May 13, 2021 (Thursday)",Noon,Away,Ripon College,"Ripon, WI",,,"W,9-7",Box ScoreRecap
"May 13, 2021 (Thursday)",2:30 pm,Away,Ripon College,"Ripon, WI",,,"L,6-7",Box ScoreRecap
"May 15, 2021 (Saturday)",11 am,Home,Ripon College,"Appleton, WI/ Whiting Field",,,"W,13-3(7 inn.)",Box ScoreRecap
"May 15, 2021 (Saturday)",1:30 pm,Home,Ripon College,"Appleton, WI/ Whiting Field",,,"W,9-3",Box ScoreRecap
