Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"August 29, 2014 (Friday)",,Home,Wisconsin Lutheran College,"Beloit, Wis./Strong Complex Soccer Field",,,"T,1-1OT2",
"August 31, 2014 (Sunday)",,Home,Lakeland College,"Beloit, Wis./Strong Complex Soccer Field",,,"W,3-2OT2",
"September 3, 2014 (Wednesday)",,Away,Concordia University Chicago,"River Forest, Ill.",,,"L,0-12",
"September 6, 2014 (Saturday)",,Home,North Park University,"Beloit, Wis./Strong Complex Soccer Field",,,"L,0-8",
"September 9, 2014 (Tuesday)",,Away,Rockford University,"Rockford, Ill.",,,"W,8-0",
"September 14, 2014 (Sunday)",,Away,Eureka College,"Eureka, Ill.",,,"W,6-0",
"September 16, 2014 (Tuesday)",,Away,Edgewood College,"Madison, Wis.",,,"L,0-3",
"September 20, 2014 (Saturday)",,Home,St. Norbert College,"Beloit, Wis./Strong Complex Soccer Field",,,"L,0-4",
"September 21, 2014 (Sunday)",,Home,Ripon College,"Beloit, Wis./Strong Complex Soccer Field",,,"L,0-9",
"September 27, 2014 (Saturday)",,Home,Cornell College,"Beloit, Wis./Strong Complex Soccer Field",,,"L,2-5",
"October 1, 2014 (Wednesday)",,Away,Carroll University,"Waukesha, Wis.",,,"L,1-3",
"October 7, 2014 (Tuesday)",,Away,Benedictine University,"Lisle, Ill.",,,"L,0-5",
"October 11, 2014 (Saturday)",,Home,Grinnell College,"Beloit, Wis./Strong Complex Soccer Field",,,"L,0-2",
"October 15, 2014 (Wednesday)",,Home,Lake Forest College,"Beloit, Wis./Strong Complex Soccer Field",,,"L,0-6",
"October 18, 2014 (Saturday)",,Away,Illinois College,"Jacksonville, Ill.",,,"L,0-4",
"October 19, 2014 (Sunday)",,Away,Knox College,"Galesburg, Ill.",,,"W,2-1",
"October 25, 2014 (Saturday)",,Away,Lawrence University,"Appleton, Wis.",,,"L,0-2",
"November 1, 2014 (Saturday)",,Home,Monmouth College,"Beloit, Wis./Strong Complex Soccer Field",,,"L,0-2",
