Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 2, 2023 (Saturday)",11:00 AM,Home,Coe,"Mount Vernon, IA/Van Metre Field at Ash Park",,,"L,6-56",Box ScoreRecap
"September 9, 2023 (Saturday)",1:00 PM,Home,Lawrence,"Mount Vernon, IA/Van Metre Field at Ash Park",,,"W,31-7",Box ScoreRecap
"September 16, 2023 (Saturday)",1:00 PM,Away,Lake Forest,"Lake Forest, IL",,,"L,7-41",Box ScoreRecap
"September 30, 2023 (Saturday)",1:00 PM,Away,Ripon,"Ripon, WI",,,"W,36-33",Box ScoreRecap
"October 7, 2023 (Saturday)",2:00 PM,Home,Beloit,"Mount Vernon, IA/Van Metre Field at Ash Park",,,"W,36-24",Box ScoreRecap
"October 14, 2023 (Saturday)",1:00 PM,Away,Monmouth,"Monmouth, IL",,,"L,6-43",Box ScoreRecap
"October 21, 2023 (Saturday)",1:00 PM,Home,Chicago,"Mount Vernon, IA/Van Metre Field at Ash Park",,,"W,47-34",Box ScoreRecap
"October 28, 2023 (Saturday)",1:00 PM,Away,Knox,"Galesburg, IL",,,"W,28-21",Box ScoreRecap
"November 4, 2023 (Saturday)",1:00 PM,Home,Illinois College,"Mount Vernon, IA/Van Metre Field at Ash Park",,,"L,34-76",Box ScoreRecap
"November 11, 2023 (Saturday)",12:00 PM,Away,Grinnell,"Grinnell, IA",,,"W,51-20",Box ScoreRecap
