Unnamed: 0,Time,Athletes,Meet,Meet Date
,1:49.79,"Clennon, Jensen, Miller, Ajinjeru",Midwest Conference Indoor T&F Championships,"Feb 24, 2012"
,1:51.16,"Clennon, Jensen, Miller, Ajinjeru",Wartburg Invitational,"Feb 18, 2012"
,1:53.00,"Clennon, Goldman, Miller, Ajinjeru",Darren Young Classic,"Feb 11, 2012"
,2:00.36,"Mitchell, Hasan, Nahib, Nahib",Darren Young Classic,"Feb 11, 2012"
,2:09.32,"Hasan, Vertillo, Nahib, Silverman",Wartburg Invitational,"Feb 18, 2012"
,2:10.16,"Zucker, Jensen, Vertilo, Pinnette",Darren Young Classic,"Feb 11, 2012"
