Unnamed: 0,Athlete,Year,Mark,Conv,Meet,Meet Date
,"Lindstrom, Jake",JR-3,4.25m,"13' 11.25""",Cornell College Invitational,"Apr 6, 2013"
,"Lindstrom, Jake",JR-3,4.10m,"13' 5.25""",Cornell College Invitational,"Apr 6, 2013"
,"Lindstrom, Jake",JR-3,3.95m,"12' 11.5""",Cornell College Invitational,"Apr 6, 2013"
,"Hernandez, Luis",SO-2,3.40m,"11' 1.75""",Midwest Conference Outdoor Track & Field Championships,"May 10, 2013"
,"Hernandez, Luis",SO-2,3.20m,"10' 6""",Kip Janvrin Open,"Apr 25, 2013"
,"Hernandez, Luis",SO-2,3.10m,"10' 2""",Midwest Conference Outdoor Track & Field Championships,"May 10, 2013"
,"Hernandez, Luis",SO-2,3.10m,"10' 2""",2013 Monmouth Fighting Scots,"May 4, 2013"
,"Hernandez, Luis",SO-2,3.05m,"10' 0""",Cornell College Invitational,"Apr 6, 2013"
,"Hernandez, Luis",SO-2,3.05m,"10' 0""",Kip Janvrin Open,"Apr 25, 2013"
,"Hernandez, Luis",SO-2,3.00m,"9' 10""",Central College Open,"Apr 20, 2013"
,"Hernandez, Luis",SO-2,2.90m,"9' 6.25""",Cornell College Invitational,"Apr 6, 2013"
,"Hernandez, Luis",SO-2,2.90m,"9' 6.25""",Walt Disney World Invitational,"Mar 22, 2013"
,"Hernandez, Luis",SO-2,2.75m,"9' 0.25""",Cornell College Invitational,"Apr 6, 2013"
,"Hernandez, Luis",SO-2,2.75m,"9' 0.25""",Walt Disney World Invitational,"Mar 22, 2013"
