Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"November 9, 2019 (Saturday)",2:00 p.m.,Away,Coe College,"Cedar Rapids, IA",,,"L,101-117",Box ScoreRecap
"November 12, 2019 (Tuesday)",7:00 p.m.,Home,Wartburg College,"Grinnell, IA/Darby Gymnasium",,,"L,74-92",Box ScoreRecap
"November 20, 2019 (Wednesday)",7:00 p.m.,Away,Eureka College,"Eureka, IL",,,"L,115-122",Box ScoreRecap
"November 23, 2019 (Saturday)",1:00 p.m.,Home,Great Lakes Christian College,"Grinnell, IA/Darby Gymnasium",,,"W,116-90",Box Score
"November 24, 2019 (Sunday)",Noon,Home,Providence University College,"Grinnell, IA/Darby Gymnasium",,,"W,172-95",Box ScoreRecap
"November 26, 2019 (Tuesday)",7:30 p.m.,Home,Westminster College (MO),"Grinnell, IA/Darby Gymnasium",,,"W,139-94",Box ScoreRecap
"December 4, 2019 (Wednesday)",5:30 p.m.,Home,Cornell College,"Grinnell, IA/Darby Gymnasium",,,"W,110-84",Box ScoreRecap
"December 7, 2019 (Saturday)",1:00 p.m.,Away,Knox College,"Galesburg, IL",,,"W,115-93",Box ScoreRecap
"December 11, 2019 (Wednesday)",7:00 p.m.,Home,Central College,"Grinnell, IA/Darby Gymnasium",,,"W,134-102",Box ScoreRecap
"January 3, 2020 (Friday)",5:30 p.m.,Home,Lake Forest College,"Grinnell, IA/Darby Gymnasium",,,"L,89-114",Box ScoreRecap
"January 4, 2020 (Saturday)",1:00 p.m.,Home,Lawrence University,"Grinnell, IA/Darby Gymnasium",,,"W,120-115(OT)",Box ScoreRecap
"January 8, 2020 (Wednesday)",5:30 p.m.,Home,Monmouth College,"Grinnell, IA/Darby Gymnasium",,,"L,89-99",Box ScoreRecap
"January 11, 2020 (Saturday)",1:00 p.m.,Home,Ripon College,"Grinnell, IA/Darby Gymnasium",,,"L,101-104",Box ScoreRecap
"January 15, 2020 (Wednesday)",5:30 p.m.,Away,Illinois College,"Jacksonville, IL",,,"W,135-107",Box ScoreRecap
"January 18, 2020 (Saturday)",1:00 p.m.,Away,Lawrence University,"Appleton, WI",,,"L,106-118",Box ScoreRecap
"January 21, 2020 (Tuesday)",5:30 p.m.,Away,Cornell College,"Mount Vernon, IA",,,"W,99-96",Box ScoreRecap
"January 25, 2020 (Saturday)",1:00 p.m.,Home,Knox College,"Grinnell, IA/Darby Gymnasium",,,"W,121-94",Box ScoreRecap
"January 31, 2020 (Friday)",5:30 p.m.,Away,St. Norbert College,De Pere. WI,,,"L,79-109",Box ScoreRecap
"February 1, 2020 (Saturday)",1:00 p.m.,Away,Ripon College,"Ripon, WI",,,"L,71-104",Box ScoreRecap
"February 5, 2020 (Wednesday)",5:30 p.m.,Home,Beloit College,"Grinnell, IA/Darby Gymnasium",,,"W,101-81",Box ScoreRecap
"February 8, 2020 (Saturday)",1:00 p.m.,Away,Monmouth College,"Monmouth, IL",,,"L,90-94",Box ScoreRecap
"February 12, 2020 (Wednesday)",5:30 p.m.,Home,Illinois College,"Grinnell, IA/Darby Gymnasium",,,"W,124-95",Box ScoreRecap
"February 15, 2020 (Saturday)",1:00 p.m.,Home,St. Norbert College (Senior Day),"Grinnell, IA/Darby Gymnasium",,,"L,113-116(OT)",Box ScoreRecap
"February 18, 2020 (Tuesday)",5:30 p.m.,Away,Beloit College,"Beloit, WI",,,"W,107-94",Box ScoreRecap
"February 22, 2020 (Saturday)",1:00 p.m.,Away,Lake Forest College,"Lake Forest, IL",,,"L,96-104",Box ScoreRecap
