Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 5, 1995 (Tuesday)",,Home,Central,"Grinnell, IA",,,"L,2-7",
"September 9, 1995 (Saturday)",,Home,Cornell,"Grinnell, IA",,,"L,1-8",
"September 15, 1995 (Friday)",,Home,Ripon,"Grinnell, IA",,,"L,0-9",
"September 16, 1995 (Saturday)",,Home,Lawrence,"Grinnell, IA",,,"L,4-5",
"September 19, 1995 (Tuesday)",,Home,Simpson,"Grinnell, IA",,,"L,2-7",
"September 23, 1995 (Saturday)",,Away,Loras,"Dubuque, IA",,,"L,1-8",
"September 24, 1995 (Sunday)",,Away,Beloit,"Beloit, WI",,,"L,2-7",
"September 30, 1995 (Saturday)",,Away,Lake Forest,"Lake Forest, IL",,,"L,4-5",
"October 3, 1995 (Tuesday)",,Away,Coe,"Cedar Rapids, IA",,,"L,2-7",
"October 6, 1995 (Friday)",,Home,Illinois College,"Grinnell, IA",,,"W,8-1",
"October 7, 1995 (Saturday)",,Away,Wartburg,"Waverly, IA",,,"L,3-6",
"October 10, 1995 (Tuesday)",,Home,Knox,"Grinnell, IA",,,"L,2-7",
"October 15, 1995 (Sunday)",,Neutral,MWC Tournament,"Madison, WI",,,9th/12 Teams,
