Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 23, 1905 (Saturday)",,Neutral,Marshalltown High,,,,"W,21-6",
"September 30, 1905 (Saturday)",,Neutral,Des Moines,,,,"T,0-0",
"October 7, 1905 (Saturday)",,Neutral,Charles City College,,,,"W,12-0",
"October 14, 1905 (Saturday)",,Neutral,Coe,,,,"W,5-4",
"October 21, 1905 (Saturday)",,Away,Drake,"Des Moines, IA",,,"W,5-4",
"October 28, 1905 (Saturday)",,Neutral,William Penn,,,,"W,6-5",
"November 4, 1905 (Saturday)",,Away,Iowa,"Iowa City, IA",,,"L,0-45",
"November 11, 1905 (Saturday)",,Home,Iowa State,"Grinnell, IA",,,"L,4-38",
"November 18, 1905 (Saturday)",,Neutral,Cornell,,,,"W,6-0",
"November 25, 1905 (Saturday)",,Home,Simpson,"Grinnell, IA",,,"W,75-0",
