Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 3, 2004 (Friday)",,Home,Lawrence,,,,"W,5-0",
"September 7, 2004 (Tuesday)",4:30 pm,Home,Lake Forest,,,,"W,2-0",
"September 8, 2004 (Wednesday)",,Away,North Park,,,,"W,5-0",
"September 11, 2004 (Saturday)",,Away,Wis.-Stevens Point,,,,"W,4-1",
"September 17, 2004 (Friday)",Final - OT,Away,Macalester,,,,"W,2-1",
"September 18, 2004 (Saturday)",Final - OT,Neutral,St. Benedict,"St. Paul, Minn.",,,"W,1-0",
"September 23, 2004 (Thursday)",,Away,Wheaton (Ill.),,,,"L,0-1",
"September 25, 2004 (Saturday)",Final - 2OT,Home,Wis.-La Crosse,,,,"T,1-1",
"October 2, 2004 (Saturday)",,Away,Emory,,,,"W,3-1",
"October 9, 2004 (Saturday)",Final - 2OT,Home,Carnegie Mellon,,,,"T,0-0",
"October 15, 2004 (Friday)",,Home,Brandeis,,,,"W,1-0",
"October 17, 2004 (Sunday)",,Home,New York U.,,,,"W,3-0",
"October 20, 2004 (Wednesday)",,Home,Ill. Wesleyan,,,,"W,2-0",
"October 23, 2004 (Saturday)",,Home,Concordia-M'head,,,,"W,3-1",
"October 29, 2004 (Friday)",,Away,Case Reserve,,,,"W,4-0",
"October 31, 2004 (Sunday)",Final - 2OT,Away,Rochester,,,,"W,1-0",
"November 4, 2004 (Thursday)",,Home,DePauw,,,,"W,3-1",
"November 6, 2004 (Saturday)",,Away,Washington (Mo.),,,,"L,0-3",
"November 13, 2004 (Saturday)",,Home,Wis.-Stevens Point,,,,"W,4-0",
"November 19, 2004 (Friday)",,Away,Wheaton (Ill.),,,,"L,0-3",
