Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 6, 1980 (Saturday)",,Home,Augustana,"Grinnell, IA",,,"W,5-1",
"September 9, 1980 (Tuesday)",,Home,Northeast Missouri State,"Grinnell, IA",,,"T,2-2",
"September 12, 1980 (Friday)",,Away,Air Force,Air Force,,,"L,0-7",
"September 13, 1980 (Saturday)",,Away,Colorado College,"Colorado Springs, CO",,,"L,0-4",
"September 20, 1980 (Saturday)",,Home,Wisconsin-Plateville,"Grinnell, IA",,,"W,4-0",
"September 22, 1980 (Monday)",,Away,Carleton,"Northfield, MN",,,"T,1-1",
"October 4, 1980 (Saturday)",,Home,Monmouth,"Grinnell, IA",,,"W,5-0",
"October 9, 1980 (Thursday)",,Home,Sangamon State,"Grinnell, IA",,,"L,0-2",
"October 11, 1980 (Saturday)",,Home,Cornell,"Grinnell, IA",,,"W,6-1",
"October 18, 1980 (Saturday)",,Away,Knox,"Galesburg, IL",,,"W,3-1",
"October 25, 1980 (Saturday)",,Away,Coe,"Cedar Rapids, IA",,,"W,4-0",
"November 1, 1980 (Saturday)",,Home,Lake Forest (MWC Tournament Championship),"Grinnell, IA",,,"L,0-2",
