Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 5, 2006 (Tuesday)",5 pm,Home,Concordia University Wisconsin,"Lake Forest, IL",,,,"W,1-0",
"September 9, 2006 (Saturday)",1 pm,Home,Ripon College,"Lake Forest, IL",,,,"W,4-0",
"September 13, 2006 (Wednesday)",7 pm,Away,Illinois Wesleyan University,"Bloomington, IL",,,,"L,0-5",
"September 16, 2006 (Saturday)",1 pm,Away,Knox College,"Galesburg, IL",,,,"W,4-0",
"September 19, 2006 (Tuesday)",4:30 pm,Home,Concordia University Chicago,"Lake Forest, IL",,,,"W,2-1(OT)",
"September 23, 2006 (Saturday)",2 pm,Away,St. Norbert College,De Pere. WI,,,,"L,1-2(OT)",
"September 27, 2006 (Wednesday)",5 pm,Home,Carthage College,"Lake Forest, IL",,,,"L,0-2",
"September 30, 2006 (Saturday)",1 pm,Away,Lawrence University,"Appleton, WI",,,,"W,3-1",
"October 3, 2006 (Tuesday)",4 pm,Away,University of Chicago,"Chicago, IL",,,,"L,0-2",
"October 11, 2006 (Wednesday)",7 pm,Away,North Park University,"Chicago, IL",,,,"L,1-2",
"October 14, 2006 (Saturday)",11 am,Away,Grinnell College,"Grinnell, IA",,,,"L,1-3",
"October 15, 2006 (Sunday)",1 pm,Home,Beloit College,"Lake Forest, IL",,,,"W,2-0",
"October 21, 2006 (Saturday)",1 pm,Home,Monmouth College,"Lake Forest, IL",,,,"W,1-0",
"October 22, 2006 (Sunday)",12 pm,Home,Illinois College,"Lake Forest, IL",,,,"W,3-0",
"October 24, 2006 (Tuesday)",4:30 pm,Home,Carroll University,"Lake Forest, IL",,,,"L,1-6",
"October 27, 2006 (Friday)",4:30 pm,Away,Wheaton College (Ill.),"Wheaton, IL",,,,"L,1-7",
"November 3, 2006 (Friday)",1 pm,Away,Grinnell College,"Grinnell, IA",,,Midwest Conference Tournament,"L,1-5",
