Survey Year,UNITID,OPE ID,Institution Name,State CD,Classification Name,Classification Other,Sanction Code,Sanction Name,Male Undergraduates,Female Undergraduates,Total Undergraduates,Type of Varsity Sports Teams,Archery Male Assistant Coach FT Univ. Emp.,Archery Male Assistant Coach PT Univ. Emp.,Archery Female Assistant Coach FT Univ. Emp.,Archery Female Assistant Coach PT Univ. Emp.,Archery Total,Badminton Male Assistant Coach FT Univ. Emp.,Badminton Male Assistant Coach PT Univ. Emp.,Badminton Female Assistant Coach FT Univ. Emp.,Badminton Female Assistant Coach PT Univ. Emp.,Badminton Total,Baseball Male Assistant Coach FT Univ. Emp.,Baseball Male Assistant Coach PT Univ. Emp.,Baseball Female Assistant Coach FT Univ. Emp.,Baseball Female Assistant Coach PT Univ. Emp.,Baseball Total,Basketball Male Assistant Coach FT Univ. Emp.,Basketball Male Assistant Coach PT Univ. Emp.,Basketball Female Assistant Coach FT Univ. Emp.,Basketball Female Assistant Coach PT Univ. Emp.,Basketball Total,Beach Volleyball Male Assistant Coach FT Univ. Emp.,Beach Volleyball Male Assistant Coach PT Univ. Emp.,Beach Volleyball Female Assistant Coach FT Univ. Emp.,Beach Volleyball Female Assistant Coach PT Univ. Emp.,Beach Volleyball Total,Bowling Male Assistant Coach FT Univ. Emp.,Bowling Male Assistant Coach PT Univ. Emp.,Bowling Female Assistant Coach FT Univ. Emp.,Bowling Female Assistant Coach PT Univ. Emp.,Bowling Total,All Track Combined Male Assistant Coach FT Univ. Emp.,All Track Combined Male Assistant Coach PT Univ. Emp.,All Track Combined Female Assistant Coach FT Univ. Emp.,All Track Combined Female Assistant Coach PT Univ. Emp.,All Track Combined Total,Diving Male Assistant Coach FT Univ. Emp.,Diving Male Assistant Coach PT Univ. Emp.,Diving Female Assistant Coach FT Univ. Emp.,Diving Female Assistant Coach PT Univ. Emp.,Diving Total,Equestrian Male Assistant Coach FT Univ. Emp.,Equestrian Male Assistant Coach PT Univ. Emp.,Equestrian Female Assistant Coach FT Univ. Emp.,Equestrian Female Assistant Coach PT Univ. Emp.,Equestrian Total,Fencing Male Assistant Coach FT Univ. Emp.,Fencing Male Assistant Coach PT Univ. Emp.,Fencing Female Assistant Coach FT Univ. Emp.,Fencing Female Assistant Coach PT Univ. Emp.,Fencing Total,Field Hockey Male Assistant Coach FT Univ. Emp.,Field Hockey Male Assistant Coach PT Univ. Emp.,Field Hockey Female Assistant Coach FT Univ. Emp.,Field Hockey Female Assistant Coach PT Univ. Emp.,Field Hockey Total,Football Male Assistant Coach FT Univ. Emp.,Football Male Assistant Coach PT Univ. Emp.,Football Female Assistant Coach FT Univ. Emp.,Football Female Assistant Coach PT Univ. Emp.,Football Total,Golf Male Assistant Coach FT Univ. Emp.,Golf Male Assistant Coach PT Univ. Emp.,Golf Female Assistant Coach FT Univ. Emp.,Golf Female Assistant Coach PT Univ. Emp.,Golf Total,Gymnastics Male Assistant Coach FT Univ. Emp.,Gymnastics Male Assistant Coach PT Univ. Emp.,Gymnastics Female Assistant Coach FT Univ. Emp.,Gymnastics Female Assistant Coach PT Univ. Emp.,Gymnastics Total,Ice Hockey Male Assistant Coach FT Univ. Emp.,Ice Hockey Male Assistant Coach PT Univ. Emp.,Ice Hockey Female Assistant Coach FT Univ. Emp.,Ice Hockey Female Assistant Coach PT Univ. Emp.,Ice Hockey Total,Lacrosse Male Assistant Coach FT Univ. Emp.,Lacrosse Male Assistant Coach PT Univ. Emp.,Lacrosse Female Assistant Coach FT Univ. Emp.,Lacrosse Female Assistant Coach PT Univ. Emp.,Lacrosse Total,Rifle Male Assistant Coach FT Univ. Emp.,Rifle Male Assistant Coach PT Univ. Emp.,Rifle Female Assistant Coach FT Univ. Emp.,Rifle Female Assistant Coach PT Univ. Emp.,Rifle Total,Rodeo Male Assistant Coach FT Univ. Emp.,Rodeo Male Assistant Coach PT Univ. Emp.,Rodeo Female Assistant Coach FT Univ. Emp.,Rodeo Female Assistant Coach PT Univ. Emp.,Rodeo Total,Rowing Male Assistant Coach FT Univ. Emp.,Rowing Male Assistant Coach PT Univ. Emp.,Rowing Female Assistant Coach FT Univ. Emp.,Rowing Female Assistant Coach PT Univ. Emp.,Rowing Total,Sailing Male Assistant Coach FT Univ. Emp.,Sailing Male Assistant Coach PT Univ. Emp.,Sailing Female Assistant Coach FT Univ. Emp.,Sailing Female Assistant Coach PT Univ. Emp.,Sailing Total,Skiing Male Assistant Coach FT Univ. Emp.,Skiing Male Assistant Coach PT Univ. Emp.,Skiing Female Assistant Coach FT Univ. Emp.,Skiing Female Assistant Coach PT Univ. Emp.,Skiing Total,Soccer Male Assistant Coach FT Univ. Emp.,Soccer Male Assistant Coach PT Univ. Emp.,Soccer Female Assistant Coach FT Univ. Emp.,Soccer Female Assistant Coach PT Univ. Emp.,Soccer Total,Softball Male Assistant Coach FT Univ. Emp.,Softball Male Assistant Coach PT Univ. Emp.,Softball Female Assistant Coach FT Univ. Emp.,Softball Female Assistant Coach PT Univ. Emp.,Softball Total,Squash Male Assistant Coach FT Univ. Emp.,Squash Male Assistant Coach PT Univ. Emp.,Squash Female Assistant Coach FT Univ. Emp.,Squash Female Assistant Coach PT Univ. Emp.,Squash Total,Swimming and Diving Male Assistant Coach FT Univ. Emp.,Swimming and Diving Male Assistant Coach PT Univ. Emp.,Swimming and Diving Female Assistant Coach FT Univ. Emp.,Swimming and Diving Female Assistant Coach PT Univ. Emp.,Swimming and Diving Total,Swimming Male Assistant Coach FT Univ. Emp.,Swimming Male Assistant Coach PT Univ. Emp.,Swimming Female Assistant Coach FT Univ. Emp.,Swimming Female Assistant Coach PT Univ. Emp.,Swimming Total,Synchronized Swimming Male Assistant Coach FT Univ. Emp.,Synchronized Swimming Male Assistant Coach PT Univ. Emp.,Synchronized Swimming Female Assistant Coach FT Univ. Emp.,Synchronized Swimming Female Assistant Coach PT Univ. Emp.,Synchronized Swimming Total,Table Tennis Male Assistant Coach FT Univ. Emp.,Table Tennis Male Assistant Coach PT Univ. Emp.,Table Tennis Female Assistant Coach FT Univ. Emp.,Table Tennis Female Assistant Coach PT Univ. Emp.,Table Tennis Total,Team Handball Male Assistant Coach FT Univ. Emp.,Team Handball Male Assistant Coach PT Univ. Emp.,Team Handball Female Assistant Coach FT Univ. Emp.,Team Handball Female Assistant Coach PT Univ. Emp.,Team Handball Total,Tennis Male Assistant Coach FT Univ. Emp.,Tennis Male Assistant Coach PT Univ. Emp.,Tennis Female Assistant Coach FT Univ. Emp.,Tennis Female Assistant Coach PT Univ. Emp.,Tennis Total,Track and Field Indoor Male Assistant Coach FT Univ. Emp.,Track and Field Indoor Male Assistant Coach PT Univ. Emp.,Track and Field Indoor Female Assistant Coach FT Univ. Emp.,Track and Field Indoor Female Assistant Coach PT Univ. Emp.,Track and Field Indoor Total,Track and Field Outdoor Male Assistant Coach FT Univ. Emp.,Track and Field Outdoor Male Assistant Coach PT Univ. Emp.,Track and Field Outdoor Female Assistant Coach FT Univ. Emp.,Track and Field Outdoor Female Assistant Coach PT Univ. Emp.,Track and Field Outdoor Total,Track and Field X Country Male Assistant Coach FT Univ. Emp.,Track and Field X Country Male Assistant Coach PT Univ. Emp.,Track and Field X Country Female Assistant Coach FT Univ. Emp.,Track and Field X Country Female Assistant Coach PT Univ. Emp.,Track and Field X Country Total,Volleyball Male Assistant Coach FT Univ. Emp.,Volleyball Male Assistant Coach PT Univ. Emp.,Volleyball Female Assistant Coach FT Univ. Emp.,Volleyball Female Assistant Coach PT Univ. Emp.,Volleyball Total,Water Polo Male Assistant Coach FT Univ. Emp.,Water Polo Male Assistant Coach PT Univ. Emp.,Water Polo Female Assistant Coach FT Univ. Emp.,Water Polo Female Assistant Coach PT Univ. Emp.,Water Polo Total,Weight Lifting Male Assistant Coach FT Univ. Emp.,Weight Lifting Male Assistant Coach PT Univ. Emp.,Weight Lifting Female Assistant Coach FT Univ. Emp.,Weight Lifting Female Assistant Coach PT Univ. Emp.,Weight Lifting Total,Wrestling Male Assistant Coach FT Univ. Emp.,Wrestling Male Assistant Coach PT Univ. Emp.,Wrestling Female Assistant Coach FT Univ. Emp.,Wrestling Female Assistant Coach PT Univ. Emp.,Wrestling Total,Other Sports Male Assistant Coach FT Univ. Emp.,Other Sports Male Assistant Coach PT Univ. Emp.,Other Sports Female Assistant Coach FT Univ. Emp.,Other Sports Female Assistant Coach PT Univ. Emp.,Other Sports Total,Total Male Assistant Coach FT Univ. Emp.,Total Male Assistant Coach PT Univ. Emp.,Total Female Assistant Coach FT Univ. Emp.,Total Female Assistant Coach PT Univ. Emp.,Total Assistant Coaches
2003,153384,00186800,Grinnell College,IA,NCAA Division III (with football),,1,NCAA,669,816,1485,Men's Team,,,,,,,,,,,1,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,,9,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,1,1,,,,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,7,8,0,0,15
2004,153384,00186800,Grinnell College,IA,NCAA Division III (with football),,1,NCAA,694,835,1529,Men's Team,,,,,,,,,,,1,1,,,2,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,,,7,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1,1,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,2,1,1,,,2,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,0,1,17
2005,153384,00186800,Grinnell College,IA,NCAA Division III (with football),,1,NCAA,701,845,1546,Men's Team,,,,,,,,,,,1,2,,,3,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,,,7,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1,1,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,1,1,,,,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,7,8,0,1,16
2006,153384,00186800,Grinnell College,IA,NCAA Division III (with football),,1,NCAA,701,845,1546,Men's Team,,,,,,,,,,,1,3,,,4,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,,,7,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,,,,,,,,,1,1,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,,,1,,1,,,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,5,14,0,1,20
2007,153384,00186800,Grinnell College,IA,NCAA Division III (with football),,1,NCAA,753,864,1617,Men's Team,,,,,,,,,,,1,3,,,4,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,8,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,1,1,,1,3,,,,,,,,,,,,,,,,,,,,,,1,,,1,2,1,,,3,2,1,,,3,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,10,16,0,1,27
2008,153384,00186800,Grinnell College,IA,NCAA Division III (with football),,1,NCAA,760,876,1636,Men's Team,,,,,,,,,,,1,2,,,3,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,,9,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,1,1,,1,3,,,,,,,,,,,,,,,,,,,,,,1,,,1,,2,1,,3,,2,1,,3,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,5,19,2,1,27
2009,153384,00186800,Grinnell College,IA,NCAA Division III (with football),,1,NCAA,764,863,1627,Men's Team,,,,,,,,,,,1,1,,,2,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,,,8,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,3,,,,,,,,,,,1,2,,1,4,,,,,,,,,,,,,,,,,,,,,,1,,,1,,2,1,,3,,2,1,,3,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,5,19,2,1,27
2010,153384,00186800,Grinnell College,IA,NCAA Division III (with football),,1,NCAA,727,875,1602,Men's Team,,,,,,,,,,,1,3,,,4,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,,,7,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,,,,,,,,,1,2,,1,4,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,1,1,,3,1,1,2,,4,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,7,16,3,1,27
2011,153384,00186800,Grinnell College,IA,NCAA Division III (with football),,1,NCAA,744,894,1638,Men's Team,,,,,,,,,,,1,4,,,5,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,6,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,1,1,,1,3,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,1,1,,3,1,1,2,,4,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,7,14,3,1,25
2012,153384,00186800,Grinnell College,IA,NCAA Division III (with football),,1,NCAA,729,880,1609,Men's Team,,,,,,,,,,,1,4,,,5,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,6,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,1,1,,1,3,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,,1,,2,1,,2,,3,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,7,13,3,1,24
2013,153384,00186800,Grinnell College,IA,NCAA Division III (with football),,1,NCAA,750,909,1659,Men's Team,,,,,,,,,,,1,4,,,5,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,6,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,1,1,,1,3,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,1,1,,3,1,1,1,,3,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,6,17,2,1,26
2014,153384,00186800,Grinnell College,IA,NCAA Division III (with football),,1,NCAA,746,920,1666,Men's Team,,,,,,,,,,,1,4,,,5,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,7,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,1,1,,4,6,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,,2,,3,1,,2,,3,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,6,15,5,5,31
2015,153384,00186800,Grinnell College,IA,NCAA Division III (with football),,1,NCAA,744,916,1660,Men's Team,,,,,,,,,,,1,4,,,5,0,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,,,8,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,2,,,,,,,,,,,1,2,,,3,,,,,,,,,,,,,,,,,,,,,0,2,,,2,1,0,2,1,4,1,0,2,1,4,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,6,18,5,3,32
2016,153384,00186800,Grinnell College,IA,NCAA Division III with football,,1,NCAA,743,910,1653,Men's Team,,,,,,,,,,,1,5,,,6,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,6,,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,2,2,,,4,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,1,,,2,1,1,,1,3,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,7,19,0,2,28
2017,153384,00186800,Grinnell College,IA,NCAA Division III with football,,1,NCAA,768,888,1656,Men's Team,,,,,,,,,,,1,3,,,4,1,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,6,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,1,3,,1,5,,,,,,,,,,,,,,,,,,,,,,1,,,1,2,,,2,4,2,,,2,4,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,11,12,0,7,30
