Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 9, 1999 (Thursday)",,Home,University of Wisconsin-Whitewater,"Lake Forest, IL",,,,"L,1-3",
"September 11, 1999 (Saturday)",,Away,Ripon College,"Ripon, WI",,,,"L,0-3",
"September 18, 1999 (Saturday)",,Home,Knox College,"Lake Forest, IL",,,,"L,1-2(2OT)",
"September 19, 1999 (Sunday)",,Home,St. Norbert College,"Lake Forest, IL",,,,"L,2-3(2OT)",
"September 22, 1999 (Wednesday)",,Away,Carthage College,"Kenosha, WI",,,,"W,2-1",
"October 2, 1999 (Saturday)",,Home,Grinnell College,"Grinnell, IA",,,,"L,0-1",
"October 3, 1999 (Sunday)",,Away,Beloit College,"Beloit, WI",,,,"L,0-1",
"October 6, 1999 (Wednesday)",,Away,Carroll University,"Waukesha, WI",,,,"W,1-0",
"October 9, 1999 (Saturday)",,Away,Illinois College,"Jacksonville, IL",,,,"W,3-1",
"October 10, 1999 (Sunday)",,Away,Monmouth College,"Monmouth, IL",,,,"W,4-0",
"October 16, 1999 (Saturday)",,Away,University of Wisconsin-Platteville,"Platteville, WI",,,,"W,2-1",
"October 17, 1999 (Sunday)",,Home,University of Wisconsin-Oshkosh,"Lake Forest, IL",,,,"L,1-5",
"October 20, 1999 (Wednesday)",,Away,Benedictine University,"Lisle, IL",,,,"L,1-4",
"October 23, 1999 (Saturday)",,Home,Lawrence University,"Lake Forest, IL",,,,"W,5-0",
"October 25, 1999 (Monday)",,Home,Judson College,"Lake Forest, IL",,,,"L,1-7",
"November 6, 1999 (Saturday)",,Away,Beloit College,"Beloit, WI",,,Midwest Conference Tournament,"L,1-2",
