Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 11, 1999 (Saturday)",,Away,Claremont,"Claremont, CA",,,"L,29-35",
"September 18, 1999 (Saturday)",,Away,Beloit,"Beloit, Wis.",,,"W,28-20",
"September 25, 1999 (Saturday)",,Home,Lake Forest,"Grinnell, IA",,,"W,24-21",
"October 2, 1999 (Saturday)",,Away,Carroll,"Waukesha, WI",,,"W,17-14",
"October 9, 1999 (Saturday)",,Home,Illinois College,"Grinnell, IA",,,"W,53-35",
"October 16, 1999 (Saturday)",,Away,Ripon,"Ripon, WI",,,"L,63-20",
"October 23, 1999 (Saturday)",,Home,St. Norbert,"Grinnell, IA",,,"L,40-43",
"October 30, 1999 (Saturday)",,Away,Knox,"Galesburg, IL",,,"W,48-25",
"November 6, 1999 (Saturday)",,Home,Monmouth College,"Grinnell, IA",,,"W,29-28",
"November 13, 1999 (Saturday)",,Home,Lawrence,"Grinnell, IA",,,"W,51-14",
