Unnamed: 0,Athlete,Year,Mark,Conv,Meet,Meet Date
,"Brunet, Chris",SR-4,45.90m,"150' 7""",The Midwest Conference Outdoor T&F Championships,"May 10, 2019"
,"Midlash, Nicholas",SO-2,31.20m,"102' 4""",The Midwest Conference Outdoor T&F Championships,"May 10, 2019"
