Unnamed: 0,Athlete,Year,Time,Meet,Meet Date,Wind
,"Henderson, Erik",SR-4,23.05,The Midwest Conference Outdoor T&F Championships,"May 10, 2019",0.1
,"Geiman, Brad",SO-2,23.05,2019 Viking Classic,"Apr 26, 2019",2.5
